script_version,run_label,startup_mode,ignore_start_ms,tstop,tstep,maxstep,supply_mode,vbat,rbat,vdd_ideal,rv1,rv2,rv3,rv4,rv5,rv6,rv7,rv8,rv9,VDD_min,VDD_max,VDD_end,V_Boost_min,V_Boost_max,V_Boost_end,VREF_2V048_min,VREF_2V048_max,VREF_2V048_end,VREF_1V024_min,VREF_1V024_max,VREF_1V024_end,V_Leak_min,V_Leak_max,V_Leak_end,Vm_Int_min,Vm_Int_max,Vm_Int_end,Vm_Ext_min,Vm_Ext_max,Vm_Ext_end,V_Threshold_min,V_Threshold_max,V_Threshold_end,AP_min,AP_max,AP_end,Spike_Pulse_min,Spike_Pulse_max,Spike_Pulse_end,Peak_Window_min,Peak_Window_max,Peak_Window_end,Reset_Window_min,Reset_Window_max,Reset_Window_end,Spike_Out_min,Spike_Out_max,Spike_Out_end,V_Syn_State_min,V_Syn_State_max,V_Syn_State_end,/V_Syn_Drive_min,/V_Syn_Drive_max,/V_Syn_Drive_end,V_Stim_Drive_min,V_Stim_Drive_max,V_Stim_Drive_end,Vw_min,Vw_max,Vw_end,Vw_buff_min,Vw_buff_max,Vw_buff_end,Vm_threshold_crossings,Vm_first_threshold_crossing_ms,AP_rising_edges,AP_mean_period_ms,Spike_Pulse_rising_edges,Spike_Pulse_mean_period_ms,Peak_Window_rising_edges,Peak_Window_mean_period_ms,Reset_Window_rising_edges,Reset_Window_mean_period_ms,Spike_Out_rising_edges,Spike_Out_mean_period_ms,VDD_sag_max,Battery_current_peak_mA_est
validation-suite-v4,rv5_synaptic_decay_sweep_1p00,operating,20.0,500m,10u,10u,coin,3,50,3.0,0.35,0.5,0.8,0.3,1.0,1.0,1.0,1.0,1.0,2.97668902,2.98257465,2.98257465,3.3,3.3,3.3,2.048,2.048,2.048,1.02398874,1.02398874,1.02398874,0.716798369,0.716798369,0.716798369,0.295335046,0.543574206,0.515553741,0.31101928,0.596920928,0.567015515,0.869215938,0.869259992,0.869259992,0.00845024147,0.00846118822,0.00845024147,-2.15995479e-07,7.33075862e-10,-1.60041067e-14,0.00014882701,0.000149121276,0.000149121276,0.000154785837,0.000155091885,0.000155091885,0.000148826992,0.000149121259,0.000149121259,1.02029534,1.32963305,1.02145379,0.291686024,0.845491569,0.513049657,0.00376243,0.329967626,0.291709077,1.87905286e-06,1.25499408e-05,1.25499408e-05,1.87905286e-06,1.25499408e-05,1.25499408e-05,0,,0,,0,,0,,0,,0,,0.023310980000000203,0.46621960000000406
