time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak_Ref_Max,/V_Leak_ref,V_Leak,Vm_Int,Vm_Display_In,Vm_Ext,V_Threshold,/AP_Gate,AP,/Rising_AP,Spike_Pulse,Peak_Window,Reset_Window,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vw,Vw_buff
0.402116425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513247454,0.513438825,0.564654224,0.869259992,2.97300922,0.00845024133,-1.22938118e-13,-6.12706583e-14,0.00014912128,0.000155091889,0.000149121263,1.00911468,0.498431192,0.63093313,0.288563283,1.19511577e-05,1.19511577e-05
0.402126425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513246745,0.513438079,0.564653404,0.869259992,2.97300922,0.00845024133,-1.22540866e-13,-6.10705696e-14,0.00014912128,0.000155091889,0.000149121263,1.00911465,0.498430453,0.630932584,0.288562315,1.1951236e-05,1.1951236e-05
0.402136425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513246036,0.513437334,0.564652584,0.869259992,2.97300922,0.00845024133,-1.22219942e-13,-6.09106443e-14,0.00014912128,0.000155091889,0.000149121263,1.00911462,0.498429714,0.630932038,0.288561348,1.19513143e-05,1.19513143e-05
0.402146425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513245327,0.513436589,0.564651765,0.869259992,2.97300922,0.00845024133,-1.21708199e-13,-6.06557737e-14,0.00014912128,0.000155091889,0.000149121263,1.00911459,0.498428976,0.630931493,0.288560381,1.19513927e-05,1.19513927e-05
0.402156425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513244618,0.513435844,0.564650946,0.869259992,2.97300922,0.00845024133,-1.21515645e-13,-6.05615193e-14,0.00014912128,0.000155091889,0.000149121263,1.00911456,0.498428237,0.630930947,0.288559413,1.1951471e-05,1.1951471e-05
0.402166425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513243909,0.513435099,0.564650127,0.869259992,2.97300922,0.00845024133,-1.21505236e-13,-6.05531982e-14,0.00014912128,0.000155091889,0.000149121263,1.00911453,0.498427499,0.630930402,0.288558447,1.19515493e-05,1.19515493e-05
0.402176425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513243201,0.513434354,0.564649308,0.869259992,2.97300922,0.00845024133,-1.20917165e-13,-6.0263273e-14,0.00014912128,0.000155091889,0.000149121263,1.0091145,0.49842676,0.630929857,0.28855748,1.19516276e-05,1.19516276e-05
0.402186425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513242493,0.51343361,0.564648489,0.869259992,2.97300922,0.00845024133,-1.20667365e-13,-6.0136959e-14,0.00014912128,0.000155091889,0.000149121263,1.00911447,0.498426022,0.630929312,0.288556513,1.1951706e-05,1.1951706e-05
0.402196425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513241784,0.513432866,0.564647671,0.869259992,2.97300922,0.00845024133,-1.20214602e-13,-5.99117328e-14,0.00014912128,0.000155091889,0.000149121263,1.00911444,0.498425284,0.630928767,0.288555547,1.19517843e-05,1.19517843e-05
0.402206425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513241076,0.513432122,0.564646852,0.869259992,2.97300922,0.00845024133,-1.20221541e-13,-5.99159849e-14,0.00014912128,0.000155091889,0.000149121263,1.00911441,0.498424547,0.630928222,0.288554581,1.19518626e-05,1.19518626e-05
0.402216425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513240368,0.513431378,0.564646034,0.869259992,2.97300922,0.00845024133,-1.19888474e-13,-5.97492895e-14,0.00014912128,0.000155091889,0.000149121263,1.00911438,0.498423809,0.630927678,0.288553615,1.19519409e-05,1.19519409e-05
0.402226425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513239661,0.513430634,0.564645216,0.869259992,2.97300922,0.00845024133,-1.19378465e-13,-5.94949446e-14,0.00014912128,0.000155091889,0.000149121263,1.00911435,0.498423072,0.630927133,0.28855265,1.19520192e-05,1.19520192e-05
0.402236425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513238953,0.51342989,0.564644398,0.869259992,2.97300922,0.00845024133,-1.19194585e-13,-5.94024793e-14,0.00014912128,0.000155091889,0.000149121263,1.00911432,0.498422334,0.630926589,0.288551684,1.19520975e-05,1.19520975e-05
0.402246425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513238246,0.513429147,0.564643581,0.869259992,2.97300922,0.00845024133,-1.18691515e-13,-5.91523516e-14,0.00014912128,0.000155091889,0.000149121263,1.00911429,0.498421597,0.630926044,0.288550719,1.19521758e-05,1.19521758e-05
0.402256425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513237539,0.513428404,0.564642763,0.869259992,2.97300922,0.00845024133,-1.18637739e-13,-5.912731e-14,0.00014912128,0.000155091889,0.000149121263,1.00911426,0.49842086,0.6309255,0.288549754,1.19522541e-05,1.19522541e-05
0.402266425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513236831,0.51342766,0.564641946,0.869259992,2.97300922,0.00845024133,-1.18379265e-13,-5.89980884e-14,0.00014912128,0.000155091889,0.000149121263,1.00911423,0.498420123,0.630924956,0.28854879,1.19523323e-05,1.19523323e-05
0.402276425,2.98257472,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.513236124,0.513426917,0.564641129,0.869259992,2.97300922,0.00845024133,-1.17803337e-13,-5.87081582e-14,0.00014912128,0.000155091889,0.000149121263,1.0091142,0.498419387,0.630924412,0.288547825,1.19524106e-05,1.19524106e-05
