time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak_Ref_Max,/V_Leak_ref,V_Leak,Vm_Int,Vm_Display_In,Vm_Ext,V_Threshold,/AP_Gate,AP,/Rising_AP,Spike_Pulse,Peak_Window,Reset_Window,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vw,Vw_buff
0.0625394128,2.98209625,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.428989999,0.424678767,0.467040316,0.869256411,2.9725329,0.00845112772,-4.52228622e-09,-2.25379222e-09,0.000149097358,0.000155067009,0.00014909734,1.01496617,0.42001672,0.566103167,0.173999783,4.46327233e-06,4.46327233e-06
0.0625494128,2.98209646,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429008853,0.42469859,0.467062116,0.869256412,2.97253311,0.00845112732,-4.52028871e-09,-2.25279672e-09,0.000149097368,0.00015506702,0.000149097351,1.0149665,0.420035898,0.566117674,0.174025294,4.46376873e-06,4.46376873e-06
0.0625594128,2.98209667,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429027703,0.424718408,0.467083912,0.869256414,2.97253332,0.00845112693,-4.51829211e-09,-2.25180166e-09,0.000149097379,0.000155067031,0.000149097362,1.01496682,0.420055071,0.566132177,0.174050799,4.46426508e-06,4.46426508e-06
0.0625694128,2.98209688,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429046548,0.424738222,0.467105702,0.869256416,2.97253353,0.00845112654,-4.5162965e-09,-2.2508071e-09,0.000149097389,0.000155067042,0.000149097372,1.01496715,0.420074239,0.566146676,0.174076299,4.4647614e-06,4.4647614e-06
0.0625794128,2.9820971,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429065389,0.424758031,0.467127487,0.869256417,2.97253374,0.00845112615,-4.51430194e-09,-2.24981306e-09,0.0001490974,0.000155067053,0.000149097383,1.01496747,0.420093404,0.566161173,0.174101793,4.46525769e-06,4.46525769e-06
0.0625894128,2.98209731,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429084226,0.424777836,0.467149268,0.869256419,2.97253395,0.00845112576,-4.51230831e-09,-2.24881949e-09,0.00014909741,0.000155067064,0.000149097393,1.0149678,0.420112564,0.566175666,0.174127282,4.46575393e-06,4.46575393e-06
0.0625994128,2.98209752,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429103058,0.424797637,0.467171043,0.86925642,2.97253416,0.00845112537,-4.51031539e-09,-2.24782626e-09,0.000149097421,0.000155067075,0.000149097404,1.01496812,0.42013172,0.566190156,0.174152765,4.46625014e-06,4.46625014e-06
0.0626094128,2.98209773,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429121887,0.424817433,0.467192814,0.869256422,2.97253437,0.00845112498,-4.5083233e-09,-2.24683346e-09,0.000149097431,0.000155067086,0.000149097414,1.01496845,0.420150871,0.566204643,0.174178242,4.46674631e-06,4.46674631e-06
0.0626194128,2.98209794,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429140711,0.424837225,0.46721458,0.869256423,2.97253458,0.00845112459,-4.50633225e-09,-2.24584117e-09,0.000149097442,0.000155067097,0.000149097425,1.01496877,0.420170019,0.566219126,0.174203714,4.46724245e-06,4.46724245e-06
0.0626294128,2.98209815,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429159531,0.424857012,0.467236341,0.869256425,2.97253479,0.0084511242,-4.50434182e-09,-2.24484919e-09,0.000149097452,0.000155067108,0.000149097435,1.0149691,0.420189162,0.566233607,0.17422918,4.46773855e-06,4.46773855e-06
0.0626394128,2.98209836,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429178346,0.424876795,0.467258097,0.869256427,2.972535,0.00845112381,-4.50235242e-09,-2.24385772e-09,0.000149097463,0.000155067119,0.000149097446,1.01496942,0.4202083,0.566248084,0.17425464,4.46823462e-06,4.46823462e-06
0.0626494128,2.98209857,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429197158,0.424896573,0.467279848,0.869256428,2.97253521,0.00845112342,-4.5003639e-09,-2.2428667e-09,0.000149097473,0.00015506713,0.000149097456,1.01496975,0.420227435,0.566262558,0.174280095,4.46873064e-06,4.46873064e-06
0.0626594128,2.98209878,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429215965,0.424916347,0.467301595,0.86925643,2.97253542,0.00845112304,-4.49837624e-09,-2.2418761e-09,0.000149097484,0.00015506714,0.000149097467,1.01497007,0.420246565,0.566277028,0.174305544,4.46922663e-06,4.46922663e-06
0.0626694128,2.98209899,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429234768,0.424936117,0.467323336,0.869256431,2.97253562,0.00845112265,-4.4963896e-09,-2.24088601e-09,0.000149097494,0.000155067151,0.000149097477,1.0149704,0.420265691,0.566291495,0.174330988,4.46972259e-06,4.46972259e-06
0.0626794128,2.9820992,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429253567,0.424955882,0.467345073,0.869256433,2.97253583,0.00845112226,-4.49440386e-09,-2.23989636e-09,0.000149097505,0.000155067162,0.000149097488,1.01497072,0.420284812,0.566305959,0.174356426,4.4702185e-06,4.4702185e-06
0.0626894128,2.98209941,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429272362,0.424975642,0.467366805,0.869256434,2.97253604,0.00845112187,-4.49241903e-09,-2.23890718e-09,0.000149097515,0.000155067173,0.000149097498,1.01497105,0.420303929,0.56632042,0.174381858,4.47071439e-06,4.47071439e-06
0.0626994128,2.98209962,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429291152,0.424995399,0.467388532,0.869256436,2.97253625,0.00845112148,-4.49043488e-09,-2.23791832e-09,0.000149097526,0.000155067184,0.000149097509,1.01497137,0.420323042,0.566334878,0.174407285,4.47121023e-06,4.47121023e-06
0.0627094128,2.98209983,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.429309938,0.42501515,0.467410254,0.869256438,2.97253646,0.00845112109,-4.48845168e-09,-2.23692995e-09,0.000149097536,0.000155067195,0.000149097519,1.01497169,0.420342151,0.566349332,0.174432706,4.47170604e-06,4.47170604e-06
0.0627194128,2.98210004,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.42932872,0.425034898,0.467431971,0.869256439,2.97253667,0.0084511207,-4.48646921e-09,-2.23594194e-09,0.000149097547,0.000155067206,0.00014909753,1.01497202,0.420361256,0.566363783,0.174458121,4.47220181e-06,4.47220181e-06
