time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak_Ref_Max,/V_Leak_ref,V_Leak,Vm_Int,Vm_Display_In,Vm_Ext,V_Threshold,/AP_Gate,AP,/Rising_AP,Spike_Pulse,Peak_Window,Reset_Window,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vw,Vw_buff
0.304726424,2.98257305,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.523776432,0.524235148,0.576527481,0.86925998,2.97300756,0.00845024443,-1.35276738e-11,-6.74184767e-12,0.000149121196,0.000155091802,0.000149121179,1.02149681,0.521314869,0.639032111,0.302932049,1.09535056e-05,1.09535056e-05
0.304736424,2.98257305,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.52377456,0.524233179,0.576525315,0.86925998,2.97300756,0.00845024443,-1.35215641e-11,-6.73880237e-12,0.000149121196,0.000155091802,0.000149121179,1.0214968,0.521312987,0.63903067,0.302929493,1.09536366e-05,1.09536366e-05
0.304746424,2.98257305,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.523772688,0.52423121,0.57652315,0.86925998,2.97300756,0.00845024442,-1.35160477e-11,-6.73605255e-12,0.000149121197,0.000155091802,0.000149121179,1.02149679,0.521311106,0.63902923,0.302926938,1.09537676e-05,1.09537676e-05
0.304756424,2.98257305,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.523770817,0.524229242,0.576520986,0.86925998,2.97300756,0.00845024442,-1.35098703e-11,-6.7329748e-12,0.000149121197,0.000155091802,0.000149121179,1.02149678,0.521309225,0.639027791,0.302924384,1.09538987e-05,1.09538987e-05
0.304766424,2.98257305,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.523768946,0.524227274,0.576518821,0.86925998,2.97300756,0.00845024442,-1.35040416e-11,-6.73007039e-12,0.000149121197,0.000155091803,0.000149121179,1.02149677,0.521307345,0.639026351,0.30292183,1.09540297e-05,1.09540297e-05
0.304776424,2.98257306,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.523767076,0.524225306,0.576516658,0.86925998,2.97300756,0.00845024442,-1.34981835e-11,-6.72715247e-12,0.000149121197,0.000155091803,0.000149121179,1.02149676,0.521305465,0.639024912,0.302919276,1.09541607e-05,1.09541607e-05
0.304786424,2.98257306,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.523765206,0.524223339,0.576514495,0.86925998,2.97300756,0.00845024442,-1.34924242e-11,-6.72427997e-12,0.000149121197,0.000155091803,0.000149121179,1.02149675,0.521303585,0.639023473,0.302916724,1.09542917e-05,1.09542917e-05
0.304796424,2.98257306,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.523763336,0.524221373,0.576512332,0.86925998,2.97300756,0.00845024442,-1.34866805e-11,-6.72141854e-12,0.000149121197,0.000155091803,0.000149121179,1.02149674,0.521301706,0.639022035,0.302914171,1.09544226e-05,1.09544226e-05
0.304806424,2.98257306,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.523761467,0.524219407,0.57651017,0.86925998,2.97300757,0.00845024442,-1.34804494e-11,-6.71831159e-12,0.000149121197,0.000155091803,0.000149121179,1.02149673,0.521299827,0.639020597,0.30291162,1.09545536e-05,1.09545536e-05
0.304816424,2.98257306,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.523759598,0.524217441,0.576508008,0.86925998,2.97300757,0.00845024442,-1.34748237e-11,-6.71550971e-12,0.000149121197,0.000155091803,0.00014912118,1.02149672,0.521297949,0.639019159,0.302909069,1.09546846e-05,1.09546846e-05
