time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak_Ref_Max,/V_Leak_ref,V_Leak,Vm_Int,Vm_Display_In,Vm_Ext,V_Threshold,/AP_Gate,AP,/Rising_AP,Spike_Pulse,Peak_Window,Reset_Window,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vw,Vw_buff
0.335716476,2.98255151,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546426484,0.548329552,0.603025314,0.869259818,2.97298612,0.00845028433,-3.00760002e-10,-1.49891127e-10,0.000149120119,0.000155090682,0.000149120102,1.00925062,0.53174421,0.656461548,0.33387227,1.13280487e-05,1.13280487e-05
0.335726476,2.98255152,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546418306,0.548321003,0.603015913,0.869259819,2.97298613,0.0084502843,-3.00574536e-10,-1.49798695e-10,0.00014912012,0.000155090683,0.000149120103,1.00924845,0.531733865,0.656455256,0.333861094,1.132816e-05,1.132816e-05
0.335736476,2.98255154,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.54641013,0.548312457,0.603006513,0.869259819,2.97298614,0.00845028427,-3.00389052e-10,-1.49706255e-10,0.000149120121,0.000155090684,0.000149120104,1.00924628,0.531723523,0.656448966,0.333849921,1.13282712e-05,1.13282712e-05
0.335746476,2.98255155,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546401956,0.548303912,0.602997116,0.869259819,2.97298616,0.00845028425,-3.00203629e-10,-1.49613846e-10,0.000149120122,0.000155090684,0.000149120104,1.00924411,0.531713183,0.656442677,0.33383875,1.13283824e-05,1.13283824e-05
0.335756476,2.98255157,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546393784,0.548295369,0.602987721,0.869259819,2.97298617,0.00845028422,-3.00018543e-10,-1.49521604e-10,0.000149120122,0.000155090685,0.000149120105,1.00924194,0.531702846,0.65643639,0.333827581,1.13284936e-05,1.13284936e-05
0.335766476,2.98255158,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546385613,0.548286827,0.602978327,0.869259819,2.97298619,0.0084502842,-2.9983349e-10,-1.49429376e-10,0.000149120123,0.000155090686,0.000149120106,1.00923977,0.531692512,0.656430103,0.333816414,1.13286048e-05,1.13286048e-05
0.335776476,2.98255159,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546377444,0.548278287,0.602968935,0.869259819,2.9729862,0.00845028417,-2.99648474e-10,-1.49337169e-10,0.000149120124,0.000155090687,0.000149120106,1.0092376,0.531682181,0.656423818,0.333805249,1.1328716e-05,1.1328716e-05
0.335786476,2.98255161,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546369276,0.548269749,0.602959546,0.869259819,2.97298621,0.00845028414,-2.99463721e-10,-1.49245093e-10,0.000149120124,0.000155090687,0.000149120107,1.00923543,0.531671852,0.656417535,0.333794087,1.13288272e-05,1.13288272e-05
0.335796476,2.98255162,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.54636111,0.548261213,0.602950158,0.869259819,2.97298623,0.00845028412,-2.99278938e-10,-1.49153003e-10,0.000149120125,0.000155090688,0.000149120108,1.00923327,0.531661526,0.656411252,0.333782927,1.13289384e-05,1.13289384e-05
0.335806476,2.98255164,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546352946,0.548252678,0.602940771,0.869259819,2.97298624,0.00845028409,-2.99094314e-10,-1.49060989e-10,0.000149120126,0.000155090689,0.000149120109,1.0092311,0.531651203,0.656404971,0.333771769,1.13290496e-05,1.13290496e-05
0.335816476,2.98255165,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546344784,0.548244145,0.602931387,0.869259819,2.97298625,0.00845028407,-2.98909729e-10,-1.48968999e-10,0.000149120126,0.00015509069,0.000149120109,1.00922894,0.531640882,0.65639869,0.333760614,1.13291608e-05,1.13291608e-05
0.335826476,2.98255166,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546336623,0.548235613,0.602922005,0.86925982,2.97298627,0.00845028404,-2.98725267e-10,-1.48877066e-10,0.000149120127,0.00015509069,0.00014912011,1.00922678,0.531630565,0.656392412,0.33374946,1.1329272e-05,1.1329272e-05
0.335836476,2.98255168,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546328463,0.548227084,0.602912624,0.86925982,2.97298628,0.00845028401,-2.98541067e-10,-1.48785265e-10,0.000149120128,0.000155090691,0.000149120111,1.00922462,0.53162025,0.656386134,0.333738309,1.13293831e-05,1.13293831e-05
0.335846476,2.98255169,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546320305,0.548218556,0.602903246,0.86925982,2.9729863,0.00845028399,-2.98357209e-10,-1.48693636e-10,0.000149120129,0.000155090692,0.000149120111,1.00922246,0.531609937,0.656379858,0.33372716,1.13294943e-05,1.13294943e-05
0.335856476,2.98255171,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546312149,0.548210029,0.602893869,0.86925982,2.97298631,0.00845028396,-2.98172919e-10,-1.4860179e-10,0.000149120129,0.000155090692,0.000149120112,1.0092203,0.531599628,0.656373583,0.333716014,1.13296055e-05,1.13296055e-05
0.335866476,2.98255172,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546303995,0.548201505,0.602884494,0.86925982,2.97298632,0.00845028394,-2.97988958e-10,-1.48510108e-10,0.00014912013,0.000155090693,0.000149120113,1.00921814,0.531589321,0.656367309,0.333704869,1.13297166e-05,1.13297166e-05
0.335876476,2.98255173,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.546295842,0.548192982,0.602875121,0.86925982,2.97298634,0.00845028391,-2.97805522e-10,-1.48418688e-10,0.000149120131,0.000155090694,0.000149120113,1.00921599,0.531579017,0.656361036,0.333693727,1.13298278e-05,1.13298278e-05
