time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak_Ref_Max,/V_Leak_ref,V_Leak,Vm_Int,Vm_Display_In,Vm_Ext,V_Threshold,/AP_Gate,AP,/Rising_AP,Spike_Pulse,Peak_Window,Reset_Window,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vw,Vw_buff
0.117419413,2.98253107,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.485203158,0.483964899,0.532240264,0.869259665,2.97296577,0.00845032218,-4.05993912e-10,-2.0233703e-10,0.000149119097,0.000155089619,0.00014911908,1.00797546,0.469251547,0.609355636,0.250335272,6.75789085e-06,6.75789085e-06
0.117429413,2.98253109,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.485208656,0.483970678,0.532246619,0.869259666,2.97296579,0.00845032214,-4.05815978e-10,-2.02248352e-10,0.000149119098,0.00015508962,0.000149119081,1.00797568,0.469257265,0.609359866,0.250342759,6.75824531e-06,6.75824531e-06
0.117439413,2.98253111,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.485214153,0.483976454,0.532252971,0.869259666,2.97296581,0.00845032211,-4.05638372e-10,-2.02159836e-10,0.000149119099,0.000155089621,0.000149119082,1.0079759,0.469262983,0.609364095,0.250350244,6.75859975e-06,6.75859975e-06
0.117449413,2.98253113,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.485219648,0.48398223,0.532259323,0.869259666,2.97296582,0.00845032207,-4.05460747e-10,-2.02071312e-10,0.0001491191,0.000155089622,0.000149119083,1.00797612,0.469268699,0.609368324,0.250357728,6.75895416e-06,6.75895416e-06
0.117459413,2.98253115,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.485225143,0.483988004,0.532265673,0.869259666,2.97296584,0.00845032204,-4.0528342e-10,-2.01982938e-10,0.000149119101,0.000155089623,0.000149119084,1.00797634,0.469274414,0.609372551,0.250365209,6.75930856e-06,6.75930856e-06
0.117469413,2.98253117,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.485230636,0.483993777,0.532272022,0.869259666,2.97296586,0.008450322,-4.05105781e-10,-2.01894407e-10,0.000149119102,0.000155089624,0.000149119085,1.00797656,0.469280127,0.609376777,0.25037269,6.75966294e-06,6.75966294e-06
0.117479413,2.98253118,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.485236127,0.483999548,0.532278369,0.869259666,2.97296588,0.00845032197,-4.04928662e-10,-2.01806134e-10,0.000149119103,0.000155089625,0.000149119086,1.00797679,0.46928584,0.609381003,0.250380168,6.7600173e-06,6.7600173e-06
0.117489413,2.9825312,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.485241618,0.484005319,0.532284715,0.869259666,2.9729659,0.00845032193,-4.04751314e-10,-2.01717749e-10,0.000149119104,0.000155089626,0.000149119087,1.00797701,0.469291551,0.609385227,0.250387645,6.76037164e-06,6.76037164e-06
0.117499413,2.98253122,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.485247107,0.484011088,0.53229106,0.869259667,2.97296592,0.0084503219,-4.04573847e-10,-2.01629304e-10,0.000149119105,0.000155089627,0.000149119088,1.00797723,0.469297261,0.609389451,0.25039512,6.76072596e-06,6.76072596e-06
0.117509413,2.98253124,3.3,2.048,1.02398874,2.048,0.716798369,0.716798369,0.485252595,0.484016856,0.532297403,0.869259667,2.97296594,0.00845032186,-4.04396773e-10,-2.01541055e-10,0.000149119106,0.000155089628,0.000149119089,1.00797745,0.469302969,0.609393673,0.250402594,6.76108026e-06,6.76108026e-06
