script_version,run_label,startup_mode,ignore_start_ms,tstop,tstep,maxstep,supply_mode,vbat,rbat,vdd_ideal,rv1,rv2,rv3,rv4,rv5,rv6,rv7,rv8,rv9,VDD_min,VDD_max,VDD_end,V_Boost_min,V_Boost_max,V_Boost_end,VREF_2V048_min,VREF_2V048_max,VREF_2V048_end,VREF_1V024_min,VREF_1V024_max,VREF_1V024_end,V_Leak_min,V_Leak_max,V_Leak_end,Vm_Int_min,Vm_Int_max,Vm_Int_end,Vm_Ext_min,Vm_Ext_max,Vm_Ext_end,V_Threshold_min,V_Threshold_max,V_Threshold_end,AP_min,AP_max,AP_end,Spike_Pulse_min,Spike_Pulse_max,Spike_Pulse_end,Peak_Window_min,Peak_Window_max,Peak_Window_end,Reset_Window_min,Reset_Window_max,Reset_Window_end,Spike_Out_min,Spike_Out_max,Spike_Out_end,V_Syn_State_min,V_Syn_State_max,V_Syn_State_end,/V_Syn_Drive_min,/V_Syn_Drive_max,/V_Syn_Drive_end,V_Stim_Drive_min,V_Stim_Drive_max,V_Stim_Drive_end,Vw_min,Vw_max,Vw_end,Vw_buff_min,Vw_buff_max,Vw_buff_end,Vm_threshold_crossings,Vm_first_threshold_crossing_ms,AP_rising_edges,AP_mean_period_ms,Spike_Pulse_rising_edges,Spike_Pulse_mean_period_ms,Peak_Window_rising_edges,Peak_Window_mean_period_ms,Reset_Window_rising_edges,Reset_Window_mean_period_ms,Spike_Out_rising_edges,Spike_Out_mean_period_ms,VDD_sag_max,Battery_current_peak_mA_est
validation-suite-v4,rv4_capacitance_bank_sweep_0p50,operating,20.0,800m,10u,10u,coin,3,50,3.0,0.7,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,2.84748367,2.98261862,2.85301258,3.3,3.3,3.3,2.048,2.048,2.048,1.02398874,1.02398874,1.02398874,1.43359699,1.43359699,1.43359699,0.277663,0.862919787,0.783347766,0.283671387,2.50220774,0.881464156,0.846917547,0.869260321,0.868290218,0.00845016004,2.8338293,0.00870947883,-0.0558568077,1.16845363,-6.73223284e-08,0.000142367065,2.93754202,0.000142643497,0.000147869617,2.79006268,2.72425704,0.000142367048,2.92922259,0.00014264348,1.00412401,1.0185508,1.0181205,0.258607714,0.857394909,0.77750427,0.000193245616,0.767854454,0.658502114,3.2260547e-06,0.480912816,0.461937702,3.2260547e-06,0.480912816,0.461937702,9,162.389392,9,78.064018875,9,78.06401799999999,9,78.06400699999999,9,78.05690887499999,9,78.064014125,0.1525163300000001,3.0503266000000018
