script_version,run_label,startup_mode,ignore_start_ms,tstop,tstep,maxstep,supply_mode,vbat,rbat,vdd_ideal,rv1,rv2,rv3,rv4,rv5,rv6,rv7,rv8,rv9,VDD_min,VDD_max,VDD_end,V_Boost_min,V_Boost_max,V_Boost_end,VREF_2V048_min,VREF_2V048_max,VREF_2V048_end,VREF_1V024_min,VREF_1V024_max,VREF_1V024_end,V_Leak_min,V_Leak_max,V_Leak_end,Vm_Int_min,Vm_Int_max,Vm_Int_end,Vm_Ext_min,Vm_Ext_max,Vm_Ext_end,V_Threshold_min,V_Threshold_max,V_Threshold_end,AP_min,AP_max,AP_end,Spike_Pulse_min,Spike_Pulse_max,Spike_Pulse_end,Peak_Window_min,Peak_Window_max,Peak_Window_end,Reset_Window_min,Reset_Window_max,Reset_Window_end,Spike_Out_min,Spike_Out_max,Spike_Out_end,V_Syn_State_min,V_Syn_State_max,V_Syn_State_end,/V_Syn_Drive_min,/V_Syn_Drive_max,/V_Syn_Drive_end,V_Stim_Drive_min,V_Stim_Drive_max,V_Stim_Drive_end,Vw_min,Vw_max,Vw_end,Vw_buff_min,Vw_buff_max,Vw_buff_end,Vm_threshold_crossings,Vm_first_threshold_crossing_ms,AP_rising_edges,AP_mean_period_ms,Spike_Pulse_rising_edges,Spike_Pulse_mean_period_ms,Peak_Window_rising_edges,Peak_Window_mean_period_ms,Reset_Window_rising_edges,Reset_Window_mean_period_ms,Spike_Out_rising_edges,Spike_Out_mean_period_ms,VDD_sag_max,Battery_current_peak_mA_est
validation-suite-v4,rv1_leak_threshold_sweep_0p70,operating,20.0,600m,10u,10u,coin,3,50,3.0,0.7,0.5,0.8,0.3,0.5,0.5,0.5,0.5,0.5,2.8511671,2.98056087,2.92690067,3.3,3.3,3.3,2.048,2.048,2.048,1.02398874,1.02398874,1.02398874,1.43359699,1.43359699,1.43359699,0.463650802,0.883174849,0.815461832,0.474372812,2.5019412,0.888466419,0.846917419,0.869244918,0.868843248,0.00845397491,2.81798503,0.00855676541,-0.061350963,1.16819522,4.16803065e-09,0.000142551228,2.93702589,0.000146337717,0.000135161983,2.78948725,0.000152196876,0.000142551211,2.92877088,0.0001463377,1.00804253,1.01829982,1.01680012,0.447783947,0.877124279,0.80829923,0.220893363,0.795689714,0.702646813,3.22598668e-06,0.582088925,0.4814847,3.22598668e-06,0.582088925,0.4814847,10,75.49170989999999,10,53.7497802,10,53.74977966666667,10,53.74976927777777,10,53.734995411111115,10,53.749775722222225,0.14883289999999993,2.9766579999999987
