time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak_Ref_Max,/V_Leak_ref,V_Leak,Vm_Int,Vm_Display_In,Vm_Ext,V_Threshold,/AP_Gate,AP,/Rising_AP,Spike_Pulse,Peak_Window,Reset_Window,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vw,Vw_buff
0.541075118,2.92776752,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.797883976,0.787661577,0.8662305,0.86884976,2.91844821,0.00855503486,1.25066703e-07,6.2330126e-08,0.000146381057,0.000152241951,0.00014638104,1.01639196,0.790314977,0.849747415,0.678492011,0.48995736,0.48995736
0.541085118,2.92776239,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.797924631,0.787708004,0.866281559,0.868849721,2.9184431,0.00855504502,1.24382367e-07,6.19890698e-08,0.0001463808,0.000152241684,0.000146380783,1.01639272,0.790356389,0.849778725,0.678547869,0.489931533,0.489931533
0.541095118,2.92775728,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.797965262,0.787754406,0.866332589,0.868849683,2.91843802,0.00855505512,1.23701762e-07,6.16498726e-08,0.000146380545,0.000152241419,0.000146380528,1.01639348,0.790397777,0.849810015,0.678603693,0.489905707,0.489905707
0.541105118,2.9277522,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798005867,0.787800781,0.86638359,0.868849645,2.91843296,0.00855506516,1.23024865e-07,6.13125237e-08,0.000146380291,0.000152241155,0.000146380274,1.01639424,0.790439139,0.849841286,0.678659482,0.489879882,0.489879882
0.541115118,2.92774715,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798046448,0.78784713,0.866434562,0.868849607,2.91842794,0.00855507515,1.22351659e-07,6.09770142e-08,0.000146380038,0.000152240892,0.000146380022,1.01639501,0.790480478,0.849872537,0.678715238,0.489854059,0.489854059
0.541125118,2.92774213,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798087004,0.787893452,0.866485506,0.86884957,2.91842293,0.00855508508,1.2168212e-07,6.06433323e-08,0.000146379787,0.000152240631,0.00014637977,1.01639577,0.790521791,0.84990377,0.678770959,0.489828237,0.489828237
0.541135118,2.92773713,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798127534,0.787939749,0.86653642,0.868849532,2.91841796,0.00855509496,1.21016232e-07,6.03114702e-08,0.000146379538,0.000152240371,0.000146379521,1.01639653,0.79056308,0.849934983,0.678826646,0.489802417,0.489802417
0.541145118,2.92773216,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.79816804,0.787986019,0.866587306,0.868849495,2.91841302,0.00855510479,1.20353974e-07,5.99814169e-08,0.000146379289,0.000152240113,0.000146379272,1.01639729,0.790604344,0.849966177,0.678882299,0.489776598,0.489776598
0.541155118,2.92772722,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798208521,0.788032264,0.866638163,0.868849458,2.9184081,0.00855511456,1.19695328e-07,5.96531637e-08,0.000146379042,0.000152239856,0.000146379025,1.01639805,0.790645584,0.849997352,0.678937918,0.48975078,0.48975078
0.541165118,2.92772231,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798248977,0.788078482,0.866688992,0.868849421,2.91840321,0.00855512428,1.19040272e-07,5.93267e-08,0.000146378796,0.0001522396,0.00014637878,1.01639882,0.790686799,0.850028508,0.678993503,0.489724964,0.489724964
0.541175118,2.92771742,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798289408,0.788124673,0.866739791,0.868849385,2.91839834,0.00855513395,1.18388788e-07,5.90020163e-08,0.000146378552,0.000152239346,0.000146378535,1.01639958,0.79072799,0.850059644,0.679049053,0.489699149,0.489699149
0.541185118,2.92771256,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798329815,0.788170839,0.866790562,0.868849348,2.9183935,0.00855514356,1.17740858e-07,5.86791039e-08,0.000146378309,0.000152239094,0.000146378292,1.01640034,0.790769156,0.850090762,0.67910457,0.489673335,0.489673335
0.541195118,2.92770773,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798370196,0.788216978,0.866841304,0.868849312,2.91838869,0.00855515312,1.17096463e-07,5.83579529e-08,0.000146378067,0.000152238842,0.000146378051,1.01640111,0.790810298,0.85012186,0.679160052,0.489647523,0.489647523
0.541205118,2.92770292,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798410553,0.788263092,0.866892017,0.868849276,2.91838391,0.00855516263,1.16455582e-07,5.80385533e-08,0.000146377827,0.000152238592,0.00014637781,1.01640187,0.790851415,0.85015294,0.679215501,0.489621712,0.489621712
0.541215118,2.92769814,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798450885,0.788309179,0.866942701,0.86884924,2.91837915,0.00855517208,1.15818195e-07,5.77208957e-08,0.000146377588,0.000152238344,0.000146377571,1.01640263,0.790892508,0.850184,0.679270915,0.489595902,0.489595902
0.541225118,2.92769339,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798491192,0.78835524,0.866993357,0.868849205,2.91837441,0.00855518149,1.15184287e-07,5.74049713e-08,0.00014637735,0.000152238097,0.000146377333,1.0164034,0.790933576,0.850215041,0.679326295,0.489570094,0.489570094
0.541235118,2.92768866,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798531475,0.788401275,0.867043984,0.868849169,2.91836971,0.00855519084,1.14553838e-07,5.70907708e-08,0.000146377114,0.000152237851,0.000146377097,1.01640416,0.79097462,0.850246063,0.679381642,0.489544287,0.489544287
0.541245118,2.92768396,3.3,2.048,1.02398874,2.048,1.43359699,1.43359699,0.798571732,0.788447284,0.867094582,0.868849134,2.91836502,0.00855520014,1.13926828e-07,5.67782842e-08,0.000146376879,0.000152237606,0.000146376862,1.01640493,0.791015639,0.850277066,0.679436954,0.489518482,0.489518482
