script_version,run_label,startup_mode,ignore_start_ms,tstop,tstep,maxstep,supply_mode,vbat,rbat,vdd_ideal,rv1,rv2,rv3,rv4,rv5,rv6,rv7,rv8,rv9,VDD_min,VDD_max,VDD_end,V_Boost_min,V_Boost_max,V_Boost_end,VREF_2V048_min,VREF_2V048_max,VREF_2V048_end,VREF_1V024_min,VREF_1V024_max,VREF_1V024_end,V_Leak_min,V_Leak_max,V_Leak_end,Vm_Int_min,Vm_Int_max,Vm_Int_end,Vm_Ext_min,Vm_Ext_max,Vm_Ext_end,V_Threshold_min,V_Threshold_max,V_Threshold_end,AP_min,AP_max,AP_end,Spike_Pulse_min,Spike_Pulse_max,Spike_Pulse_end,Peak_Window_min,Peak_Window_max,Peak_Window_end,Reset_Window_min,Reset_Window_max,Reset_Window_end,Spike_Out_min,Spike_Out_max,Spike_Out_end,V_Syn_State_min,V_Syn_State_max,V_Syn_State_end,/V_Syn_Drive_min,/V_Syn_Drive_max,/V_Syn_Drive_end,V_Stim_Drive_min,V_Stim_Drive_max,V_Stim_Drive_end,Vw_min,Vw_max,Vw_end,Vw_buff_min,Vw_buff_max,Vw_buff_end,Vm_threshold_crossings,Vm_first_threshold_crossing_ms,AP_rising_edges,AP_mean_period_ms,Spike_Pulse_rising_edges,Spike_Pulse_mean_period_ms,Peak_Window_rising_edges,Peak_Window_mean_period_ms,Reset_Window_rising_edges,Reset_Window_mean_period_ms,Spike_Out_rising_edges,Spike_Out_mean_period_ms,VDD_sag_max,Battery_current_peak_mA_est
validation-suite-v4,12_low_battery_high_impedance_stress,operating,20.0,500m,10u,10u,coin,2.7,120,3.0,0.7,0.5,0.8,0.3,0.5,0.5,0.5,0.5,0.5,2.51806852,2.54891942,2.53923316,3.3,3.3,3.3,2.048,2.048,2.048,1.02398874,1.02398874,1.02398874,1.43359699,1.43359699,1.43359699,0.609711253,1.46373229,0.834982427,0.795097626,1.80076627,1.36549283,0.846916054,0.866151503,0.865773371,0.00954225266,2.00138263,0.0176274509,-0.160316421,0.988357546,-0.0186011758,0.000125401409,2.55141757,0.00012695531,1.76555776e-05,2.40864828,0.000132038425,0.000125897117,2.55095483,0.000126955296,1.01499212,1.01897935,1.01897023,0.600762198,1.4586407,0.829984239,0.419820189,1.59079738,0.729000319,0.122043363,0.664108582,0.663912567,0.122043363,0.664108582,0.663912567,52,20.003862899999998,52,9.273880521568628,0,,52,9.273887615686276,15,5.470635421428572,52,9.273887664705882,0.18193148000000026,1.5160956666666687
