time_s,VM,VLEAK,VLEAK_REF,VLEAK_REF_MAX,V_RESET_REF,RESET_INJ
0.00100646956,0.388894314,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00101646956,0.388932823,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00102646956,0.388971325,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00103646956,0.389009819,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00104646956,0.389048307,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00105646956,0.389086788,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00106646956,0.389125261,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00107646956,0.389163728,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00108646956,0.389202188,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00109646956,0.389240641,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00110646956,0.389279086,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00111646956,0.389317525,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00112646956,0.389355957,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00113646956,0.389394381,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00114646956,0.389432799,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00115646956,0.38947121,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00116646956,0.389509614,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00117646956,0.389548011,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00118646956,0.3895864,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00119646956,0.389624783,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00120646956,0.389663159,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00121646956,0.389701528,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00122646956,0.38973989,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00123646956,0.389778245,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00124646956,0.389816593,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00125646956,0.389854934,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00126646956,0.389893268,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00127646956,0.389931595,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00128646956,0.389969915,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00129646956,0.390008228,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00130646956,0.390046534,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00131646956,0.390084834,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00132646956,0.390123126,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00133646956,0.390161411,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00134646956,0.390199689,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00135646956,0.390237961,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00136646956,0.390276225,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00137646956,0.390314483,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00138646956,0.390352733,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00139646956,0.390390977,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00140646956,0.390429213,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00141646956,0.390467443,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00142646956,0.390505666,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00143646956,0.390543881,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00144646956,0.39058209,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00145646956,0.390620292,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00146646956,0.390658487,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00147646956,0.390696675,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00148646956,0.390734856,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00149646956,0.39077303,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00150646956,0.390811197,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00151646956,0.390849357,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00152646956,0.39088751,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00153646956,0.390925657,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00154646956,0.390963796,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00155646956,0.391001929,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00156646956,0.391040054,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00157646956,0.391078173,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00158646956,0.391116284,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00159646956,0.391154389,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00160646956,0.391192487,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00161646956,0.391230578,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00162646956,0.391268662,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00163646956,0.391306739,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00164646956,0.391344809,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00165646956,0.391382872,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00166646956,0.391420928,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00167646956,0.391458978,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00168646956,0.39149702,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00169646956,0.391535056,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00170646956,0.391573084,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00171646956,0.391611106,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00172646956,0.391649121,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00173646956,0.391687128,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00174646956,0.391725129,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00175646956,0.391763123,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00176646956,0.391801111,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00177646956,0.391839091,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00178646956,0.391877064,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00179646956,0.391915031,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00180646956,0.39195299,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00181646956,0.391990943,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00182646956,0.392028888,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00183646956,0.392066827,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00184646956,0.392104759,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00185646956,0.392142684,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00186646956,0.392180602,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00187646956,0.392218514,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00188646956,0.392256418,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00189646956,0.392294315,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00190646956,0.392332206,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00191646956,0.39237009,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00192646956,0.392407966,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00193646956,0.392445836,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00194646956,0.392483699,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00195646956,0.392521556,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00196646956,0.392559405,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00197646956,0.392597247,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00198646956,0.392635083,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00199646956,0.392672911,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00200646956,0.392710733,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00201646956,0.392748548,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00202646956,0.392786356,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00203646956,0.392824157,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00204646956,0.392861951,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00205646956,0.392899739,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00206646956,0.392937519,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00207646956,0.392975293,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00208646956,0.39301306,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00209646956,0.393050819,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00210646956,0.393088572,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00211646956,0.393126319,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00212646956,0.393164058,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00213646956,0.39320179,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00214646956,0.393239516,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00215646956,0.393277235,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00216646956,0.393314947,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00217646956,0.393352652,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00218646956,0.39339035,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00219646956,0.393428041,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00220646956,0.393465726,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00221646956,0.393503403,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00222646956,0.393541074,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00223646956,0.393578738,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00224646956,0.393616395,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00225646956,0.393654045,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00226646956,0.393691689,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00227646956,0.393729325,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00228646956,0.393766955,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00229646956,0.393804578,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00230646956,0.393842194,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00231646956,0.393879803,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00232646956,0.393917405,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00233646956,0.393955001,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00234646956,0.393992589,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00235646956,0.394030171,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00236646956,0.394067746,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00237646956,0.394105314,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00238646956,0.394142876,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00239646956,0.39418043,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00240646956,0.394217978,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00241646956,0.394255519,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00242646956,0.394293053,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00243646956,0.39433058,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00244646956,0.3943681,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00245646956,0.394405614,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00246646956,0.394443121,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00247646956,0.394480621,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00248646956,0.394518114,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00249646956,0.3945556,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00250646956,0.39459308,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00251646956,0.394630552,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00252646956,0.394668018,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00253646956,0.394705477,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00254646956,0.394742929,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00255646956,0.394780375,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00256646956,0.394817813,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00257646956,0.394855245,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00258646956,0.39489267,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00259646956,0.394930088,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00260646956,0.3949675,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00261646956,0.395004904,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00262646956,0.395042302,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00263646956,0.395079693,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00264646956,0.395117078,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00265646956,0.395154455,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00266646956,0.395191826,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00267646956,0.395229189,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00268646956,0.395266546,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00269646956,0.395303897,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00270646956,0.39534124,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00271646956,0.395378577,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00272646956,0.395415907,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00273646956,0.39545323,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00274646956,0.395490546,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00275646956,0.395527855,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00276646956,0.395565158,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00277646956,0.395602454,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00278646956,0.395639743,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00279646956,0.395677026,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00280646956,0.395714301,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00281646956,0.39575157,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00282646956,0.395788832,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00283646956,0.395826088,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00284646956,0.395863336,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00285646956,0.395900578,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00286646956,0.395937813,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00287646956,0.395975041,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00288646956,0.396012262,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00289646956,0.396049477,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00290646956,0.396086685,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00291646956,0.396123886,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00292646956,0.396161081,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00293646956,0.396198268,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00294646956,0.396235449,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00295646956,0.396272623,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00296646956,0.39630979,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00297646956,0.396346951,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00298646956,0.396384105,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00299646956,0.396421252,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00300646956,0.396458392,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00301646956,0.396495526,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
0.00302646956,0.396532653,0.600720865,0.600720865,1.20144173,0.37593985,0.37593985
