time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak,Vm_Int,V_Threshold,AP,Spike_Pulse,Peak_Window,Reset_Window,Vm_Display_In,Vm_Ext,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vsel,S0,S1,S2,S3,S4,Vw,Vw_buff,/Vkick,/Adapt_Kick_Drive,/Rising_AP,/AP_Gate,V_Reset_Ref,/Reset_Injection_Drive,/Reset_Gated_Drive,V_Peak_Drive,V_Syn1_Set,V_Syn2_Set,V_Syn3_Set,V_Syn4_Set
7.6998535e-05,0.213436328,0.165936032,0.0209600745,0.193214379,0.010650103,0.000408344237,0.161403306,0.0242145999,0.00935463737,3.8411626e-05,0.201971949,0.00501164174,0.145821565,8.10748143e-05,0.000550955275,0.000209593851,0.000195199754,0.193355125,0.0213436297,0.196682738,4.00119264e-05,4.09686491e-05,4.24367651e-05,4.08696266e-05,6.12303023e-08,0.000401396024,0.023655253,0.0236948638,0.0163063017,0.213059472,0.0691576982,0.0685535018,0.000525684065,0.191904601,0.00947659435,0.00947659435,0.00947659435,0.00947659435
7.6998605e-05,0.213436511,0.165936217,0.0209601219,0.193214561,0.0106501288,0.000408344863,0.161403458,0.0242146277,0.0093546465,3.84116588e-05,0.201972123,0.00501164631,0.14582175,8.10748836e-05,0.000550956339,0.000209593853,0.000195199938,0.193355308,0.021343648,0.196682907,4.00119606e-05,4.09686841e-05,4.24368014e-05,4.08696615e-05,6.12304898e-08,0.000401395507,0.0236552807,0.0236948915,0.0163063158,0.213059654,0.0691577636,0.0685535672,0.000525684682,0.191904767,0.00947661748,0.00947661748,0.00947661748,0.00947661748
7.6998745e-05,0.213436875,0.165936587,0.0209602167,0.193214925,0.0106501806,0.000408346114,0.161403762,0.0242146833,0.00935466476,3.84117245e-05,0.201972472,0.00501165546,0.145822119,8.10750222e-05,0.000550958467,0.000209593857,0.000195200304,0.193355672,0.0213436845,0.196683244,4.0012029e-05,4.09687542e-05,4.24368739e-05,4.08697314e-05,6.12303529e-08,0.000401394474,0.0236553361,0.0236949471,0.0163063441,0.213060019,0.0691578945,0.068553698,0.000525685916,0.191905099,0.00947666374,0.00947666374,0.00947666374,0.00947666374
7.6999025e-05,0.213437605,0.165937326,0.0209604063,0.193215654,0.0106502842,0.000408348616,0.161404371,0.0242147944,0.00935470127,3.84118558e-05,0.201973169,0.00501167375,0.145822858,8.10752993e-05,0.000550962722,0.000209593867,0.000195201038,0.193356402,0.0213437574,0.196683918,4.00121658e-05,4.09688942e-05,4.2437019e-05,4.08698711e-05,6.12300375e-08,0.000401392406,0.0236554468,0.0236950581,0.0163064005,0.213060748,0.0691581561,0.0685539597,0.000525688384,0.191905763,0.00947675626,0.00947675626,0.00947675626,0.00947675626
7.69995e-05,0.213438843,0.165938579,0.020960728,0.19321689,0.0106504598,0.000408352861,0.161405402,0.024214983,0.00935476321,3.84120785e-05,0.201974352,0.00501170478,0.145824111,8.10757695e-05,0.000550969942,0.000209593882,0.000195202282,0.193357639,0.0213438812,0.196685061,4.00123978e-05,4.09691318e-05,4.24372651e-05,4.08701081e-05,6.12304557e-08,0.000401388898,0.0236556346,0.0236952464,0.0163064964,0.213061985,0.0691586,0.0685544036,0.000525692571,0.191906889,0.00947691322,0.00947691322,0.00947691322,0.00947691322
7.699955e-05,0.213438973,0.165938711,0.0209607619,0.193217021,0.0106504783,0.000408353308,0.161405511,0.0242150029,0.00935476973,3.8412102e-05,0.201974477,0.00501170804,0.145824243,8.10758189e-05,0.000550970702,0.000209593883,0.000195202413,0.193357769,0.0213438942,0.196685182,4.00124222e-05,4.09691568e-05,4.2437291e-05,4.0870133e-05,6.12305816e-08,0.000401388528,0.0236556544,0.0236952663,0.0163065065,0.213062115,0.0691586468,0.0685544503,0.000525693012,0.191907007,0.00947692974,0.00947692974,0.00947692974,0.00947692974
7.699965e-05,0.213439233,0.165938975,0.0209608296,0.193217281,0.0106505153,0.000408354202,0.161405728,0.0242150426,0.00935478277,3.84121489e-05,0.201974726,0.00501171458,0.145824507,8.10759179e-05,0.000550972222,0.000209593887,0.000195202675,0.193358029,0.0213439203,0.196685422,4.00124711e-05,4.09692068e-05,4.24373428e-05,4.08701829e-05,6.12306968e-08,0.00040138779,0.0236556939,0.0236953059,0.0163065266,0.213062375,0.0691587402,0.0685545438,0.000525693894,0.191907244,0.00947696278,0.00947696278,0.00947696278,0.00947696278
7.6999825e-05,0.213439689,0.165939437,0.0209609482,0.193217736,0.01065058,0.000408355766,0.161406108,0.0242151121,0.00935480559,3.8412231e-05,0.201975162,0.00501172601,0.145824969,8.10760911e-05,0.000550974882,0.000209593892,0.000195203133,0.193358485,0.0213439659,0.196685844,4.00125565e-05,4.09692943e-05,4.24374335e-05,4.08702702e-05,6.12305379e-08,0.000401386497,0.0236557631,0.0236953753,0.0163065619,0.213062831,0.0691589038,0.0685547073,0.000525695436,0.191907659,0.00947702061,0.00947702061,0.00947702061,0.00947702061
7.7e-05,0.213440145,0.165939899,0.0209610667,0.193218192,0.0106506447,0.00040835733,0.161406488,0.0242151815,0.00935482841,3.8412313e-05,0.201975598,0.00501173744,0.14582543,8.10762643e-05,0.000550977542,0.000209593898,0.000195203591,0.193358941,0.0213440115,0.196686265,4.0012642e-05,4.09693819e-05,4.24375241e-05,4.08703576e-05,6.12305525e-08,0.000401385205,0.0236558323,0.0236954447,0.0163065972,0.213063287,0.0691590673,0.0685548709,0.000525696979,0.191908074,0.00947707844,0.00947707844,0.00947707844,0.00947707844
7.7000035e-05,0.213440237,0.165939991,0.0209610904,0.193218283,0.0106506577,0.000408357642,0.161406564,0.0242151954,0.00935483298,3.84123294e-05,0.201975685,0.00501173972,0.145825523,8.1076299e-05,0.000550978074,0.000209593899,0.000195203683,0.193359032,0.0213440206,0.196686349,4.00126591e-05,4.09693994e-05,4.24375423e-05,4.0870375e-05,6.12306224e-08,0.000401384947,0.0236558461,0.0236954586,0.0163066043,0.213063378,0.0691591,0.0685549036,0.000525697287,0.191908157,0.00947709,0.00947709,0.00947709,0.00947709
7.7000105e-05,0.213440419,0.165940176,0.0209611378,0.193218465,0.0106506835,0.000408358269,0.161406716,0.0242152232,0.00935484211,3.84123623e-05,0.201975859,0.0050117443,0.145825707,8.10763683e-05,0.000550979137,0.000209593901,0.000195203867,0.193359214,0.0213440388,0.196686518,4.00126933e-05,4.09694344e-05,4.24375785e-05,4.08704099e-05,6.12308035e-08,0.00040138443,0.0236558738,0.0236954863,0.0163066184,0.21306356,0.0691591655,0.068554969,0.000525697904,0.191908323,0.00947711313,0.00947711313,0.00947711313,0.00947711313
7.7000245e-05,0.213440784,0.165940546,0.0209612326,0.193218829,0.0106507353,0.00040835952,0.161407021,0.0242152788,0.00935486036,3.84124279e-05,0.201976208,0.00501175345,0.145826077,8.10765068e-05,0.000550981265,0.000209593906,0.000195204233,0.193359579,0.0213440753,0.196686855,4.00127617e-05,4.09695044e-05,4.2437651e-05,4.08704798e-05,6.12308534e-08,0.000401383396,0.0236559291,0.0236955418,0.0163066467,0.213063925,0.0691592963,0.0685550999,0.000525699139,0.191908655,0.00947715939,0.00947715939,0.00947715939,0.00947715939
7.7000525e-05,0.213441513,0.165941285,0.0209614223,0.193219558,0.0106508389,0.000408362022,0.161407629,0.02421539,0.00935489688,3.84125592e-05,0.201976905,0.00501177173,0.145826815,8.1076784e-05,0.000550985521,0.000209593915,0.000195204967,0.193360308,0.0213441483,0.196687529,4.00128985e-05,4.09696444e-05,4.24377961e-05,4.08706195e-05,6.12307508e-08,0.000401381328,0.0236560399,0.0236956529,0.0163067032,0.213064654,0.069159558,0.0685553615,0.000525701607,0.191909319,0.00947725192,0.00947725192,0.00947725192,0.00947725192
7.7001085e-05,0.213442973,0.165942763,0.0209618016,0.193221016,0.010651046,0.000408367027,0.161408845,0.0242156123,0.0093549699,3.84128218e-05,0.2019783,0.00501180832,0.145828293,8.10773383e-05,0.000550994033,0.000209593933,0.000195206433,0.193361767,0.0213442942,0.196688876,4.0013172e-05,4.09699245e-05,4.24380862e-05,4.08708989e-05,6.12310298e-08,0.000401377192,0.0236562613,0.0236958749,0.0163068161,0.213066112,0.0691600813,0.0685558849,0.000525706543,0.191910646,0.00947743696,0.00947743696,0.00947743696,0.00947743696
7.7002205e-05,0.213445891,0.165945719,0.0209625602,0.193223931,0.0106514601,0.000408377037,0.161411278,0.024216057,0.00935511596,3.8413347e-05,0.201981089,0.00501188148,0.145831248,8.10784468e-05,0.000551011056,0.000209593969,0.000195209367,0.193364684,0.021344586,0.196691572,4.00137191e-05,4.09704847e-05,4.24386665e-05,4.08714577e-05,6.12314663e-08,0.000401368921,0.0236567041,0.023696319,0.0163070421,0.213069028,0.069161128,0.0685569315,0.000525716416,0.191913301,0.00947780706,0.00947780706,0.00947780706,0.00947780706
7.7004445e-05,0.213451728,0.165951631,0.0209640774,0.193229761,0.0106522885,0.000408397056,0.161416144,0.0242169463,0.00935540806,3.84143974e-05,0.201986667,0.0050120278,0.145837158,8.10806639e-05,0.000551045104,0.000209594041,0.000195215234,0.193370518,0.0213451697,0.196696964,4.00148134e-05,4.09716051e-05,4.2439827e-05,4.08725754e-05,6.12322435e-08,0.000401352379,0.0236575898,0.0236972073,0.016307494,0.213074861,0.0691632214,0.0685590249,0.00052573616,0.191918611,0.00947854727,0.00947854727,0.00947854727,0.00947854727
7.7008925e-05,0.213463401,0.165963454,0.020967112,0.193241421,0.0106539454,0.000408437097,0.161425875,0.0242187251,0.00935599228,3.84164983e-05,0.201997824,0.00501232045,0.145848979,8.10850981e-05,0.000551113202,0.000209594186,0.000195226968,0.193382187,0.021346337,0.196707748,4.00170018e-05,4.09738458e-05,4.2442148e-05,4.08748106e-05,6.12338524e-08,0.000401319295,0.0236593612,0.0236989837,0.0163083978,0.213086526,0.0691674082,0.0685632116,0.000525775646,0.191929231,0.00948002778,0.00948002778,0.00948002778,0.00948002778
7.7017885e-05,0.213486748,0.165987102,0.0209731818,0.193264741,0.0106572595,0.000408517184,0.161445338,0.0242222827,0.00935716073,3.84206999e-05,0.202020137,0.00501290573,0.145872619,8.10939664e-05,0.000551249411,0.000209594474,0.000195250436,0.193405524,0.0213486717,0.196729315,4.00213785e-05,4.09783272e-05,4.24467899e-05,4.08792811e-05,6.12370634e-08,0.000401253131,0.0236629041,0.0237025368,0.0163102054,0.213109857,0.0691757817,0.0685715849,0.000525854613,0.191950471,0.00948298908,0.00948298908,0.00948298908,0.00948298908
7.7035805e-05,0.21353344,0.166034397,0.0209853237,0.193311379,0.0106638889,0.00040867738,0.161484262,0.0242293984,0.00935949768,3.8429103e-05,0.202064763,0.00501407626,0.1459199,8.11117028e-05,0.000551521878,0.000209595052,0.000195297371,0.193452196,0.0213533409,0.196772448,4.00301319e-05,4.09872898e-05,4.24560737e-05,4.0888222e-05,6.12434846e-08,0.000401120819,0.0236699904,0.0237096435,0.0163138206,0.213156517,0.0691925284,0.0685883312,0.000526012545,0.19199295,0.00948891285,0.00948891285,0.00948891285,0.00948891285
7.7071645e-05,0.213626821,0.166128983,0.0210096168,0.193404654,0.0106771529,0.000408997855,0.161562108,0.024243632,0.00936417179,3.84459086e-05,0.202154012,0.00501641714,0.146014458,8.11471742e-05,0.000552067009,0.000209596208,0.000195391238,0.193545539,0.0213626791,0.196858712,4.00476381e-05,4.10052144e-05,4.24746405e-05,4.09061031e-05,6.12563297e-08,0.000400856255,0.0236841651,0.023723859,0.0163210509,0.213249835,0.0692260207,0.0686218227,0.000526328433,0.192077905,0.00950076508,0.00950076508,0.00950076508,0.00950076508
7.7143325e-05,0.213813571,0.166318145,0.0210582401,0.19359119,0.0107037013,0.000409639145,0.161717789,0.0242721074,0.00937352077,3.84795176e-05,0.202332497,0.00502109823,0.146203565,8.12181123e-05,0.000553158056,0.000209598518,0.000195578961,0.193732211,0.0213813541,0.197031229,4.00826481e-05,4.10410612e-05,4.25117716e-05,4.09418628e-05,6.1282037e-08,0.00040032737,0.0237125227,0.0237522984,0.016335511,0.213436457,0.0692930007,0.0686888012,0.000526960382,0.192247804,0.00952448832,0.00952448832,0.00952448832,0.00952448832
7.7286685e-05,0.214187021,0.166696428,0.0211556354,0.193964212,0.0107568801,0.000410923077,0.162029109,0.0243290923,0.00939222425,3.85467264e-05,0.20268942,0.00503045771,0.146581736,8.13599691e-05,0.000555343298,0.00020960314,0.000195954359,0.194105504,0.021418699,0.197376214,4.01526585e-05,4.1112745e-05,4.25860237e-05,4.10133725e-05,6.1333517e-08,0.000399270566,0.0237692714,0.0238092107,0.0163644299,0.213809651,0.0694269424,0.0688227405,0.000528227114,0.192587555,0.00957200983,0.00957200983,0.00957200983,0.00957200983
7.7573405e-05,0.214933714,0.167452829,0.0213510196,0.194710051,0.0108635645,0.000413496369,0.162651579,0.024443197,0.00942964875,3.8681107e-05,0.203403074,0.00504916588,0.147337913,8.16436049e-05,0.000559726362,0.000209612385,0.000196704968,0.194851885,0.0214933683,0.198065997,4.0292641e-05,4.12560732e-05,4.27344872e-05,4.11563528e-05,6.14367243e-08,0.000397160818,0.0238829023,0.0239231702,0.0164222618,0.214555834,0.0696947528,0.0690905451,0.000530765471,0.193266874,0.00966735265,0.00966735265,0.00966735265,0.00966735265
7.7998e-05,0.216038968,0.168572561,0.0216418094,0.19581404,0.0110223499,0.000417320381,0.163572957,0.0246125009,0.00948511175,3.88800168e-05,0.20445943,0.00507684386,0.148457312,8.20634417e-05,0.00056624791,0.000209626077,0.000197816062,0.195956676,0.0216038937,0.199087012,4.04998426e-05,4.14682273e-05,4.29542424e-05,4.13679916e-05,6.15901839e-08,0.000394045986,0.0240515014,0.0240922587,0.0165078885,0.215660332,0.0700911654,0.0694869491,0.000534537032,0.194272406,0.00980927593,0.00980927593,0.00980927593,0.00980927593
7.799805e-05,0.216039098,0.168572693,0.0216418438,0.19581417,0.0110223687,0.000417320833,0.163573065,0.0246125209,0.00948511828,3.88800403e-05,0.204459554,0.00507684712,0.148457444,8.20634911e-05,0.000566248681,0.000209626079,0.000197816192,0.195956806,0.0216039067,0.199087132,4.0499867e-05,4.14682522e-05,4.29542683e-05,4.13680165e-05,6.15902193e-08,0.00039404562,0.0240515213,0.0240922786,0.0165078985,0.215660462,0.0700912121,0.0694869958,0.000534537477,0.194272524,0.00980929269,0.00980929269,0.00980929269,0.00980929269
7.799815e-05,0.216039358,0.168572956,0.0216419125,0.19581443,0.0110224062,0.000417321735,0.163573282,0.0246125608,0.00948513135,3.88800871e-05,0.204459803,0.00507685363,0.148457707,8.206359e-05,0.000566250221,0.000209626082,0.000197816454,0.195957066,0.0216039327,0.199087372,4.04999158e-05,4.14683022e-05,4.295432e-05,4.13680663e-05,6.15902555e-08,0.000394044887,0.024051561,0.0240923185,0.0165079187,0.215660722,0.0700913054,0.0694870891,0.000534538367,0.194272761,0.00980932622,0.00980932622,0.00980932622,0.00980932622
7.7998325e-05,0.216039814,0.168573418,0.0216420327,0.195814885,0.0110224718,0.000417323315,0.163573662,0.0246126306,0.00948515422,3.88801691e-05,0.204460238,0.00507686503,0.148458169,8.2063763e-05,0.000566252916,0.000209626088,0.000197816912,0.195957521,0.0216039782,0.199087793,4.05000012e-05,4.14683896e-05,4.29544106e-05,4.13681535e-05,6.15901906e-08,0.000394043606,0.0240516306,0.0240923882,0.016507954,0.215661178,0.0700914688,0.0694872525,0.000534539925,0.194273175,0.0098093849,0.0098093849,0.0098093849,0.0098093849
