time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak,Vm_Int,V_Threshold,AP,Spike_Pulse,Peak_Window,Reset_Window,Vm_Display_In,Vm_Ext,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vsel,S0,S1,S2,S3,S4,Vw,Vw_buff,/Vkick,/Adapt_Kick_Drive,/Rising_AP,/AP_Gate,V_Reset_Ref,/Reset_Injection_Drive,/Reset_Gated_Drive,V_Peak_Drive,V_Syn1_Set,V_Syn2_Set,V_Syn3_Set,V_Syn4_Set
1.65252613e-05,0.0544462364,0.00899135096,5.08064375e-07,0.0344066956,0.00106536747,2.03897712e-05,0.0288642228,0.00460630202,0.00215198656,9.79855945e-06,0.0503039024,0.000820722242,-0.0107728698,2.0681556e-05,1.27281652e-05,0.000665879837,0.00362892572,0.0344316544,0.00544462286,0.0501533241,0.000246862489,1.04559948e-05,1.08280655e-05,1.04258386e-05,3.68062186e-08,0.000989250447,0.00408278254,0.00408432619,0.00415345024,0.0542053679,0.0121724464,0.0115578552,0.00012458021,0.0475222862,0.000989393024,0.000989393024,0.000989393024,0.000989393024
1.65252909e-05,0.0544463039,0.00899139966,5.08065128e-07,0.0344067631,0.00106536721,2.03898665e-05,0.0288642791,0.00460630874,0.00215198936,9.79857209e-06,0.0503039699,0.000820723169,-0.0107728211,2.06815827e-05,1.27282441e-05,0.000665876506,0.00362893166,0.0344317219,0.00544462961,0.0501533456,0.000162737711,1.04544358e-05,1.08272464e-05,1.04257544e-05,3.67651823e-08,0.000989250072,0.004082789,0.0040843329,0.00415345546,0.0542054359,0.0121724709,0.0115578796,0.000124580243,0.047522349,0.000989392648,0.000989392648,0.000989392648,0.000989392648
1.6525324e-05,0.0544463779,0.00899145563,5.08065824e-07,0.034406837,0.00106536693,2.03897795e-05,0.0288643408,0.00460631629,0.00215199251,9.79858608e-06,0.0503040455,0.000820723298,-0.0107727669,2.06816124e-05,1.27283336e-05,0.000665872771,0.00362893831,0.0344317958,0.00544463701,0.0501533697,0.000102388959,1.04532178e-05,1.08266086e-05,1.0425699e-05,3.67125368e-08,0.000989249651,0.00408279626,0.00408434042,0.00415346131,0.0542055122,0.0121724983,0.0115579071,0.000124580277,0.0475224194,0.000989392226,0.000989392226,0.000989392226,0.000989392226
1.6525362e-05,0.0544464636,0.00899152155,5.08066448e-07,0.0344069225,0.0010653666,2.03896092e-05,0.0288644122,0.00460632496,0.00215199612,9.79860197e-06,0.0503041324,0.000820723084,-0.0107727043,2.06816464e-05,1.27284373e-05,0.000665868476,0.00362894597,0.0344318814,0.00544464557,0.0501533972,6.07907187e-05,1.04522991e-05,1.08261304e-05,1.04256671e-05,3.66694358e-08,0.000989249167,0.00408280471,0.00408434899,0.00415346804,0.0542055999,0.0121725299,0.0115579386,0.000124580313,0.0475225003,0.000989391741,0.000989391741,0.000989391741,0.000989391741
1.65254061e-05,0.0544465648,0.00899159827,5.08067005e-07,0.0344070237,0.00106536622,2.03894632e-05,0.0288644966,0.004606335,0.00215200031,9.79862028e-06,0.0503042331,0.000820723009,-0.0107726314,2.06816855e-05,1.27285575e-05,0.0006658635,0.00362895483,0.0344319827,0.0054446557,0.050153429,3.43434534e-05,1.0451656e-05,1.08257995e-05,1.04256556e-05,3.66535566e-08,0.000989248606,0.00408281469,0.00408435885,0.00415347583,0.0542057014,0.0121725665,0.0115579752,0.000124580353,0.047522594,0.000989391179,0.000989391179,0.000989391179,0.000989391179
1.65254587e-05,0.054446687,0.00899168858,5.08067592e-07,0.0344071457,0.00106536576,2.0389361e-05,0.0288645985,0.00460634698,0.00215200531,9.79864213e-06,0.0503043533,0.000820723309,-0.0107725445,2.06817318e-05,1.27287003e-05,0.000665857565,0.00362896541,0.0344321048,0.00544466792,0.050153467,1.90451605e-05,1.0451244e-05,1.0825593e-05,1.04256609e-05,3.6657045e-08,0.000989247936,0.00408282668,0.00408437056,0.00415348512,0.0542058226,0.0121726101,0.0115580187,0.000124580401,0.0475227058,0.000989390509,0.000989390509,0.000989390509,0.000989390509
1.65255228e-05,0.0544468353,0.00899179708,5.0806843e-07,0.0344072939,0.0010653652,2.03892559e-05,0.0288647221,0.00460636159,0.0021520114,9.79866878e-06,0.0503044997,0.000820724219,-0.0107724389,2.06817882e-05,1.27288737e-05,0.000665850333,0.0036289783,0.034432253,0.00544468275,0.0501535132,1.16217359e-05,1.04510226e-05,1.082549e-05,1.04256806e-05,3.66447532e-08,0.00098924712,0.00408284118,0.00408438489,0.00415349645,0.0542059702,0.0121726632,0.0115580719,0.000124580462,0.047522842,0.000989389693,0.000989389693,0.000989389693,0.000989389693
1.65256044e-05,0.0544470229,0.00899193468,5.08070004e-07,0.0344074812,0.00106536449,2.03891946e-05,0.0288648785,0.00460638017,0.00215201915,9.79870264e-06,0.050304686,0.000820726881,-0.0107723044,2.06818598e-05,1.27290947e-05,0.000665841127,0.0036289947,0.0344324405,0.00544470151,0.050153572,9.0619172e-06,1.04509434e-05,1.08254663e-05,1.04257137e-05,3.66063223e-08,0.000989246081,0.00408285938,0.00408440325,0.00415351087,0.0542061581,0.0121727309,0.0115581395,0.000124580538,0.0475230154,0.000989388653,0.000989388653,0.000989388653,0.000989388653
1.65257134e-05,0.0544472735,0.00899211894,5.08073045e-07,0.0344077316,0.00106536354,2.03894609e-05,0.0288650874,0.004606405,0.0021520295,9.79874782e-06,0.050304935,0.000820734127,-0.0107721246,2.06819553e-05,1.27293903e-05,0.000665828828,0.00362901662,0.0344326911,0.00544472657,0.0501536507,8.98982049e-06,1.04509621e-05,1.08255006e-05,1.04257616e-05,3.66148211e-08,0.000989244692,0.00408288369,0.0040844278,0.00415353014,0.0542064092,0.0121728213,0.0115582298,0.000124580639,0.0475232471,0.000989387264,0.000989387264,0.000989387264,0.000989387264
1.65258719e-05,0.0544476387,0.00899238737,5.08078061e-07,0.0344080963,0.00106536217,2.03905032e-05,0.0288653918,0.00460644112,0.00215204456,9.79881351e-06,0.0503052971,0.000820750005,-0.0107718631,2.0682094e-05,1.27298201e-05,0.00066581094,0.00362904849,0.0344330561,0.00544476308,0.0501537653,9.67978509e-06,1.04510428e-05,1.08255788e-05,1.04258322e-05,3.67085659e-08,0.000989242673,0.00408291932,0.00408446339,0.00415355815,0.0542067743,0.0121729528,0.0115583611,0.000124580786,0.0475235841,0.000989385244,0.000989385244,0.000989385244,0.000989385244
