 1.43213877e-04  1.56117165e-02  1.43213877e-04  1.14361501e-02  1.43213877e-04  1.58357135e-07  1.43213877e-04 -4.38302035e-03  1.43213877e-04  5.36591367e-03  1.43213877e-04  1.84412858e-03  1.43213877e-04  1.56116741e-02 
 1.43226143e-04  1.56143584e-02  1.43226143e-04  1.14384727e-02  1.43226143e-04  1.58384140e-07  1.43226143e-04 -4.38038143e-03  1.43226143e-04  5.36696439e-03  1.43226143e-04  1.84449423e-03  1.43226143e-04  1.56143160e-02 
 1.43250673e-04  1.56196427e-02  1.43250673e-04  1.14431187e-02  1.43250673e-04  1.58438159e-07  1.43250673e-04 -4.37510305e-03  1.43250673e-04  5.36906604e-03  1.43250673e-04  1.84522565e-03  1.43250673e-04  1.56196004e-02 
 1.43299733e-04  1.56302140e-02  1.43299733e-04  1.14524132e-02  1.43299733e-04  1.58546220e-07  1.43299733e-04 -4.36454377e-03  1.43299733e-04  5.37327028e-03  1.43299733e-04  1.84668903e-03  1.43299733e-04  1.56301716e-02 
 1.43307042e-04  1.56317892e-02  1.43307042e-04  1.14537982e-02  1.43307042e-04  1.58562322e-07  1.43307042e-04 -4.36297029e-03  1.43307042e-04  5.37389675e-03  1.43307042e-04  1.84690710e-03  1.43307042e-04  1.56317468e-02 
 1.43315778e-04  1.56336720e-02  1.43315778e-04  1.14554537e-02  1.43315778e-04  1.58581567e-07  1.43315778e-04 -4.36108960e-03  1.43315778e-04  5.37464552e-03  1.43315778e-04  1.84716776e-03  1.43315778e-04  1.56336296e-02 
 1.43323964e-04  1.56354364e-02  1.43323964e-04  1.14570050e-02  1.43323964e-04  1.58599605e-07  1.43323964e-04 -4.35932722e-03  1.43323964e-04  5.37534718e-03  1.43323964e-04  1.84741203e-03  1.43323964e-04  1.56353940e-02 
 1.43333832e-04  1.56375636e-02  1.43333832e-04  1.14588753e-02  1.43333832e-04  1.58621347e-07  1.43333832e-04 -4.35720242e-03  1.43333832e-04  5.37619312e-03  1.43333832e-04  1.84770653e-03  1.43333832e-04  1.56375212e-02 
 1.43349320e-04  1.56409026e-02  1.43349320e-04  1.14618110e-02  1.43349320e-04  1.58655476e-07  1.43349320e-04 -4.35386723e-03  1.43349320e-04  5.37752093e-03  1.43349320e-04  1.84816881e-03  1.43349320e-04  1.56408602e-02 
 1.43375154e-04  1.56464726e-02  1.43375154e-04  1.14667085e-02  1.43375154e-04  1.58712412e-07  1.43375154e-04 -4.34830351e-03  1.43375154e-04  5.37973591e-03  1.43375154e-04  1.84894002e-03  1.43375154e-04  1.56464302e-02 
 1.43420035e-04  1.56561518e-02  1.43420035e-04  1.14752192e-02  1.43420035e-04  1.58811350e-07  1.43420035e-04 -4.33863526e-03  1.43420035e-04  5.38358490e-03  1.43420035e-04  1.85028033e-03  1.43420035e-04  1.56561094e-02 
 1.43469219e-04  1.56667622e-02  1.43469219e-04  1.14845493e-02  1.43469219e-04  1.58919807e-07  1.43469219e-04 -4.32803689e-03  1.43469219e-04  5.38780411e-03  1.43469219e-04  1.85174980e-03  1.43469219e-04  1.56667197e-02 
 1.43520087e-04  1.56777396e-02  1.43520087e-04  1.14942026e-02  1.43520087e-04  1.59032018e-07  1.43520087e-04 -4.31707190e-03  1.43520087e-04  5.39216915e-03  1.43520087e-04  1.85327034e-03  1.43520087e-04  1.56776971e-02 
 1.43578249e-04  1.56902956e-02  1.43578249e-04  1.15052448e-02  1.43578249e-04  1.59160365e-07  1.43578249e-04 -4.30453005e-03  1.43578249e-04  5.39716175e-03  1.43578249e-04  1.85500982e-03  1.43578249e-04  1.56902531e-02 
 1.43638985e-04  1.57034126e-02  1.43638985e-04  1.15167808e-02  1.43638985e-04  1.59294444e-07  1.43638985e-04 -4.29142791e-03  1.43638985e-04  5.40237718e-03  1.43638985e-04  1.85682732e-03  1.43638985e-04  1.57033701e-02 
 1.43707903e-04  1.57183032e-02  1.43707903e-04  1.15298775e-02  1.43707903e-04  1.59446653e-07  1.43707903e-04 -4.27655415e-03  1.43707903e-04  5.40829759e-03  1.43707903e-04  1.85889097e-03  1.43707903e-04  1.57182606e-02 
 1.43781105e-04  1.57341269e-02  1.43781105e-04  1.15437958e-02  1.43781105e-04  1.59608403e-07  1.43781105e-04 -4.26074831e-03  1.43781105e-04  5.41458874e-03  1.43781105e-04  1.86108441e-03  1.43781105e-04  1.57340843e-02 
 1.43863227e-04  1.57518880e-02  1.43863227e-04  1.15594195e-02  1.43863227e-04  1.59789957e-07  1.43863227e-04 -4.24300726e-03  1.43863227e-04  5.42164984e-03  1.43863227e-04  1.86354698e-03  1.43863227e-04  1.57518454e-02 
 1.43930614e-04  1.57664695e-02  1.43930614e-04  1.15722471e-02  1.43930614e-04  1.59939010e-07  1.43930614e-04 -4.22844223e-03  1.43930614e-04  5.42744659e-03  1.43930614e-04  1.86556914e-03  1.43930614e-04  1.57664269e-02 
 1.43936867e-04  1.57678230e-02  1.43936867e-04  1.15734379e-02  1.43936867e-04  1.59952846e-07  1.43936867e-04 -4.22709025e-03  1.43936867e-04  5.42798466e-03  1.43936867e-04  1.86575687e-03  1.43936867e-04  1.57677804e-02 
 1.43949374e-04  1.57705302e-02  1.43949374e-04  1.15758196e-02  1.43949374e-04  1.59980518e-07  1.43949374e-04 -4.22438613e-03  1.43949374e-04  5.42906084e-03  1.43949374e-04  1.86613235e-03  1.43949374e-04  1.57704876e-02 
 1.43974388e-04  1.57759453e-02  1.43974388e-04  1.15805836e-02  1.43974388e-04  1.60035871e-07  1.43974388e-04 -4.21897721e-03  1.43974388e-04  5.43121346e-03  1.43974388e-04  1.86688345e-03  1.43974388e-04  1.57759026e-02 
 1.43976378e-04  1.57763761e-02  1.43976378e-04  1.15809626e-02  1.43976378e-04  1.60040274e-07  1.43976378e-04 -4.21854690e-03  1.43976378e-04  5.43138472e-03  1.43976378e-04  1.86694321e-03  1.43976378e-04  1.57763334e-02 
 1.43976904e-04  1.57764901e-02  1.43976904e-04  1.15810629e-02  1.43976904e-04  1.60041441e-07  1.43976904e-04 -4.21843303e-03  1.43976904e-04  5.43143003e-03  1.43976904e-04  1.86695903e-03  1.43976904e-04  1.57764474e-02 
 1.43976996e-04  1.57765100e-02  1.43976996e-04  1.15810804e-02  1.43976996e-04  1.60041642e-07  1.43976996e-04 -4.21841314e-03  1.43976996e-04  5.43143795e-03  1.43976996e-04  1.86696179e-03  1.43976996e-04  1.57764674e-02 
 1.43977180e-04  1.57765498e-02  1.43977180e-04  1.15811154e-02  1.43977180e-04  1.60042049e-07  1.43977180e-04 -4.21837337e-03  1.43977180e-04  5.43145378e-03  1.43977180e-04  1.86696731e-03  1.43977180e-04  1.57765072e-02 
 1.43977548e-04  1.57766294e-02  1.43977548e-04  1.15811855e-02  1.43977548e-04  1.60042864e-07  1.43977548e-04 -4.21829382e-03  1.43977548e-04  5.43148543e-03  1.43977548e-04  1.86697836e-03  1.43977548e-04  1.57765868e-02 
 1.43977594e-04  1.57766394e-02  1.43977594e-04  1.15811943e-02  1.43977594e-04  1.60042967e-07  1.43977594e-04 -4.21828384e-03  1.43977594e-04  5.43148940e-03  1.43977594e-04  1.86697974e-03  1.43977594e-04  1.57765968e-02 
 1.43977687e-04  1.57766594e-02  1.43977687e-04  1.15812119e-02  1.43977687e-04  1.60043172e-07  1.43977687e-04 -4.21826387e-03  1.43977687e-04  5.43149735e-03  1.43977687e-04  1.86698252e-03  1.43977687e-04  1.57766168e-02 
 1.43977871e-04  1.57766994e-02  1.43977871e-04  1.15812470e-02  1.43977871e-04  1.60043580e-07  1.43977871e-04 -4.21822395e-03  1.43977871e-04  5.43151324e-03  1.43977871e-04  1.86698806e-03  1.43977871e-04  1.57766568e-02 
 1.43977894e-04  1.57767044e-02  1.43977894e-04  1.15812515e-02  1.43977894e-04  1.60043630e-07  1.43977894e-04 -4.21821893e-03  1.43977894e-04  5.43151524e-03  1.43977894e-04  1.86698876e-03  1.43977894e-04  1.57766618e-02 
 1.43977902e-04  1.57767060e-02  1.43977902e-04  1.15812529e-02  1.43977902e-04  1.60043648e-07  1.43977902e-04 -4.21821730e-03  1.43977902e-04  5.43151589e-03  1.43977902e-04  1.86698898e-03  1.43977902e-04  1.57766634e-02 
 1.43977917e-04  1.57767093e-02  1.43977917e-04  1.15812558e-02  1.43977917e-04  1.60043683e-07  1.43977917e-04 -4.21821403e-03  1.43977917e-04  5.43151719e-03  1.43977917e-04  1.86698944e-03  1.43977917e-04  1.57766667e-02 
 1.43977920e-04  1.57767083e-02  1.43977920e-04  1.15812550e-02  1.43977920e-04  1.60043690e-07  1.43977920e-04 -4.21821504e-03  1.43977920e-04  5.43151745e-03  1.43977920e-04  1.86698954e-03  1.43977920e-04  1.57766674e-02 
 1.43977924e-04  1.57767069e-02  1.43977924e-04  1.15812541e-02  1.43977924e-04  1.60043697e-07  1.43977924e-04 -4.21821644e-03  1.43977924e-04  5.43151769e-03  1.43977924e-04  1.86698964e-03  1.43977924e-04  1.57766681e-02 
 1.43977927e-04  1.57767052e-02  1.43977927e-04  1.15812532e-02  1.43977927e-04  1.60043703e-07  1.43977927e-04 -4.21821811e-03  1.43977927e-04  5.43151792e-03  1.43977927e-04  1.86698974e-03  1.43977927e-04  1.57766689e-02 
 1.43977931e-04  1.57767031e-02  1.43977931e-04  1.15812525e-02  1.43977931e-04  1.60043705e-07  1.43977931e-04 -4.21822026e-03  1.43977931e-04  5.43151816e-03  1.43977931e-04  1.86698986e-03  1.43977931e-04  1.57766697e-02 
 1.43977938e-04  1.57766994e-02  1.43977938e-04  1.15812520e-02  1.43977938e-04  1.60043701e-07  1.43977938e-04 -4.21822389e-03  1.43977938e-04  5.43151849e-03  1.43977938e-04  1.86699006e-03  1.43977938e-04  1.57766710e-02 
 1.43977949e-04  1.57766937e-02  1.43977949e-04  1.15812532e-02  1.43977949e-04  1.60043681e-07  1.43977949e-04 -4.21822958e-03  1.43977949e-04  5.43151901e-03  1.43977949e-04  1.86699039e-03  1.43977949e-04  1.57766731e-02 
 1.43977959e-04  1.57766901e-02  1.43977959e-04  1.15812565e-02  1.43977959e-04  1.60043649e-07  1.43977959e-04 -4.21823318e-03  1.43977959e-04  5.43151950e-03  1.43977959e-04  1.86699071e-03  1.43977959e-04  1.57766747e-02 
 1.43977971e-04  1.57766888e-02  1.43977971e-04  1.15812616e-02  1.43977971e-04  1.60043607e-07  1.43977971e-04 -4.21823451e-03  1.43977971e-04  5.43152012e-03  1.43977971e-04  1.86699105e-03  1.43977971e-04  1.57766762e-02 
 1.43977982e-04  1.57766905e-02  1.43977982e-04  1.15812678e-02  1.43977982e-04  1.60043559e-07  1.43977982e-04 -4.21823282e-03  1.43977982e-04  5.43152091e-03  1.43977982e-04  1.86699139e-03  1.43977982e-04  1.57766774e-02 
 1.43977995e-04  1.57766957e-02  1.43977995e-04  1.15812747e-02  1.43977995e-04  1.60043513e-07  1.43977995e-04 -4.21822762e-03  1.43977995e-04  5.43152200e-03  1.43977995e-04  1.86699178e-03  1.43977995e-04  1.57766786e-02 
 1.43978007e-04  1.57767030e-02  1.43978007e-04  1.15812804e-02  1.43978007e-04  1.60043484e-07  1.43978007e-04 -4.21822029e-03  1.43978007e-04  5.43152319e-03  1.43978007e-04  1.86699214e-03  1.43978007e-04  1.57766797e-02 
 1.43978021e-04  1.57767130e-02  1.43978021e-04  1.15812854e-02  1.43978021e-04  1.60043475e-07  1.43978021e-04 -4.21821036e-03  1.43978021e-04  5.43152471e-03  1.43978021e-04  1.86699255e-03  1.43978021e-04  1.57766810e-02 
 1.43978034e-04  1.57767232e-02  1.43978034e-04  1.15812886e-02  1.43978034e-04  1.60043493e-07  1.43978034e-04 -4.21820018e-03  1.43978034e-04  5.43152630e-03  1.43978034e-04  1.86699295e-03  1.43978034e-04  1.57766826e-02 
 1.43978049e-04  1.57767337e-02  1.43978049e-04  1.15812902e-02  1.43978049e-04  1.60043546e-07  1.43978049e-04 -4.21818971e-03  1.43978049e-04  5.43152811e-03  1.43978049e-04  1.86699340e-03  1.43978049e-04  1.57766849e-02 
 1.43978064e-04  1.57767422e-02  1.43978064e-04  1.15812903e-02  1.43978064e-04  1.60043630e-07  1.43978064e-04 -4.21818119e-03  1.43978064e-04  5.43152987e-03  1.43978064e-04  1.86699386e-03  1.43978064e-04  1.57766878e-02 
 1.43978082e-04  1.57767487e-02  1.43978082e-04  1.15812898e-02  1.43978082e-04  1.60043749e-07  1.43978082e-04 -4.21817464e-03  1.43978082e-04  5.43153168e-03  1.43978082e-04  1.86699438e-03  1.43978082e-04  1.57766916e-02 
 1.43978099e-04  1.57767527e-02  1.43978099e-04  1.15812896e-02  1.43978099e-04  1.60043886e-07  1.43978099e-04 -4.21817074e-03  1.43978099e-04  5.43153337e-03  1.43978099e-04  1.86699491e-03  1.43978099e-04  1.57766960e-02 
 1.43978119e-04  1.57767548e-02  1.43978119e-04  1.15812906e-02  1.43978119e-04  1.60044040e-07  1.43978119e-04 -4.21816858e-03  1.43978119e-04  5.43153507e-03  1.43978119e-04  1.86699550e-03  1.43978119e-04  1.57767013e-02 
 1.43978140e-04  1.57767564e-02  1.43978140e-04  1.15812935e-02  1.43978140e-04  1.60044197e-07  1.43978140e-04 -4.21816703e-03  1.43978140e-04  5.43153675e-03  1.43978140e-04  1.86699613e-03  1.43978140e-04  1.57767070e-02 
 1.43978163e-04  1.57767590e-02  1.43978163e-04  1.15812986e-02  1.43978163e-04  1.60044356e-07  1.43978163e-04 -4.21816444e-03  1.43978163e-04  5.43153862e-03  1.43978163e-04  1.86699683e-03  1.43978163e-04  1.57767131e-02 
 1.43978189e-04  1.57767637e-02  1.43978189e-04  1.15813050e-02  1.43978189e-04  1.60044513e-07  1.43978189e-04 -4.21815969e-03  1.43978189e-04  5.43154071e-03  1.43978189e-04  1.86699759e-03  1.43978189e-04  1.57767194e-02 
 1.43978217e-04  1.57767711e-02  1.43978217e-04  1.15813122e-02  1.43978217e-04  1.60044674e-07  1.43978217e-04 -4.21815233e-03  1.43978217e-04  5.43154320e-03  1.43978217e-04  1.86699845e-03  1.43978217e-04  1.57767263e-02 
 1.43978249e-04  1.57767801e-02  1.43978249e-04  1.15813191e-02  1.43978249e-04  1.60044829e-07  1.43978249e-04 -4.21814334e-03  1.43978249e-04  5.43154604e-03  1.43978249e-04  1.86699940e-03  1.43978249e-04  1.57767338e-02 
 1.43978285e-04  1.57767896e-02  1.43978285e-04  1.15813259e-02  1.43978285e-04  1.60044966e-07  1.43978285e-04 -4.21813384e-03  1.43978285e-04  5.43154927e-03  1.43978285e-04  1.86700050e-03  1.43978285e-04  1.57767424e-02 
 1.43978327e-04  1.57767988e-02  1.43978327e-04  1.15813333e-02  1.43978327e-04  1.60045053e-07  1.43978327e-04 -4.21812466e-03  1.43978327e-04  5.43155286e-03  1.43978327e-04  1.86700175e-03  1.43978327e-04  1.57767523e-02 
 1.43978377e-04  1.57768086e-02  1.43978377e-04  1.15813427e-02  1.43978377e-04  1.60045056e-07  1.43978377e-04 -4.21811485e-03  1.43978377e-04  5.43155701e-03  1.43978377e-04  1.86700324e-03  1.43978377e-04  1.57767640e-02 
 1.43978437e-04  1.57768208e-02  1.43978437e-04  1.15813547e-02  1.43978437e-04  1.60044959e-07  1.43978437e-04 -4.21810263e-03  1.43978437e-04  5.43156196e-03  1.43978437e-04  1.86700504e-03  1.43978437e-04  1.57767776e-02 
 1.43978512e-04  1.57768372e-02  1.43978512e-04  1.15813696e-02  1.43978512e-04  1.60044811e-07  1.43978512e-04 -4.21808625e-03  1.43978512e-04  5.43156826e-03  1.43978512e-04  1.86700729e-03  1.43978512e-04  1.57767944e-02 
 1.43978610e-04  1.57768588e-02  1.43978610e-04  1.15813882e-02  1.43978610e-04  1.60044799e-07  1.43978610e-04 -4.21806468e-03  1.43978610e-04  5.43157657e-03  1.43978610e-04  1.86701025e-03  1.43978610e-04  1.57768159e-02 
 1.43978749e-04  1.57768889e-02  1.43978749e-04  1.15814143e-02  1.43978749e-04  1.60045234e-07  1.43978749e-04 -4.21803468e-03  1.43978749e-04  5.43158845e-03  1.43978749e-04  1.86701441e-03  1.43978749e-04  1.57768462e-02 
 1.43978967e-04  1.57769360e-02  1.43978967e-04  1.15814556e-02  1.43978967e-04  1.60046172e-07  1.43978967e-04 -4.21798757e-03  1.43978967e-04  5.43160741e-03  1.43978967e-04  1.86702097e-03  1.43978967e-04  1.57768935e-02 
 1.43979401e-04  1.57770300e-02  1.43979401e-04  1.15815384e-02  1.43979401e-04  1.60047120e-07  1.43979401e-04 -4.21789371e-03  1.43979401e-04  5.43164504e-03  1.43979401e-04  1.86703401e-03  1.43979401e-04  1.57769874e-02 
 1.43980269e-04  1.57772179e-02  1.43980269e-04  1.15817039e-02  1.43980269e-04  1.60048808e-07  1.43980269e-04 -4.21770599e-03  1.43980269e-04  5.43171966e-03  1.43980269e-04  1.86706008e-03  1.43980269e-04  1.57771753e-02 
 1.43981853e-04  1.57775607e-02  1.43981853e-04  1.15820055e-02  1.43981853e-04  1.60052391e-07  1.43981853e-04 -4.21736363e-03  1.43981853e-04  5.43185585e-03  1.43981853e-04  1.86710763e-03  1.43981853e-04  1.57775181e-02 
 1.43985020e-04  1.57782462e-02  1.43985020e-04  1.15826087e-02  1.43985020e-04  1.60059404e-07  1.43985020e-04 -4.21667889e-03  1.43985020e-04  5.43212845e-03  1.43985020e-04  1.86720275e-03  1.43985020e-04  1.57782036e-02 
 1.43991353e-04  1.57796173e-02  1.43991353e-04  1.15838152e-02  1.43991353e-04  1.60073416e-07  1.43991353e-04 -4.21530933e-03  1.43991353e-04  5.43267358e-03  1.43991353e-04  1.86739298e-03  1.43991353e-04  1.57795747e-02 
 1.43998000e-04  1.57810563e-02  1.43998000e-04  1.15850814e-02  1.43998000e-04  1.60088128e-07  1.43998000e-04 -4.21387198e-03  1.43998000e-04  5.43324568e-03  1.43998000e-04  1.86759262e-03  1.43998000e-04  1.57810137e-02 
 1.43998050e-04  1.57810671e-02  1.43998050e-04  1.15850910e-02  1.43998050e-04  1.60088245e-07  1.43998050e-04 -4.21386117e-03  1.43998050e-04  5.43324998e-03  1.43998050e-04  1.86759412e-03  1.43998050e-04  1.57810245e-02 
 1.43998150e-04  1.57810887e-02  1.43998150e-04  1.15851100e-02  1.43998150e-04  1.60088472e-07  1.43998150e-04 -4.21383954e-03  1.43998150e-04  5.43325859e-03  1.43998150e-04  1.86759713e-03  1.43998150e-04  1.57810461e-02 
 1.43998325e-04  1.57811266e-02  1.43998325e-04  1.15851433e-02  1.43998325e-04  1.60088852e-07  1.43998325e-04 -4.21380170e-03  1.43998325e-04  5.43327365e-03  1.43998325e-04  1.86760238e-03  1.43998325e-04  1.57810840e-02 
 1.43998500e-04  1.57811645e-02  1.43998500e-04  1.15851767e-02  1.43998500e-04  1.60089229e-07  1.43998500e-04 -4.21376385e-03  1.43998500e-04  5.43328871e-03  1.43998500e-04  1.86760764e-03  1.43998500e-04  1.57811219e-02 
 1.43998535e-04  1.57811721e-02  1.43998535e-04  1.15851833e-02  1.43998535e-04  1.60089305e-07  1.43998535e-04 -4.21375628e-03  1.43998535e-04  5.43329173e-03  1.43998535e-04  1.86760869e-03  1.43998535e-04  1.57811295e-02 
 1.43998605e-04  1.57811873e-02  1.43998605e-04  1.15851967e-02  1.43998605e-04  1.60089460e-07  1.43998605e-04 -4.21374114e-03  1.43998605e-04  5.43329775e-03  1.43998605e-04  1.86761079e-03  1.43998605e-04  1.57811446e-02 
 1.43998745e-04  1.57812176e-02  1.43998745e-04  1.15852234e-02  1.43998745e-04  1.60089774e-07  1.43998745e-04 -4.21371087e-03  1.43998745e-04  5.43330980e-03  1.43998745e-04  1.86761500e-03  1.43998745e-04  1.57811749e-02 
 1.43999025e-04  1.57812782e-02  1.43999025e-04  1.15852767e-02  1.43999025e-04  1.60090403e-07  1.43999025e-04 -4.21365031e-03  1.43999025e-04  5.43333390e-03  1.43999025e-04  1.86762341e-03  1.43999025e-04  1.57812356e-02 
 1.43999500e-04  1.57813810e-02  1.43999500e-04  1.15853672e-02  1.43999500e-04  1.60091449e-07  1.43999500e-04 -4.21354759e-03  1.43999500e-04  5.43337479e-03  1.43999500e-04  1.86763768e-03  1.43999500e-04  1.57813384e-02 
 1.43999550e-04  1.57813919e-02  1.43999550e-04  1.15853767e-02  1.43999550e-04  1.60091558e-07  1.43999550e-04 -4.21353677e-03  1.43999550e-04  5.43337909e-03  1.43999550e-04  1.86763918e-03  1.43999550e-04  1.57813492e-02 
 1.43999650e-04  1.57814135e-02  1.43999650e-04  1.15853958e-02  1.43999650e-04  1.60091776e-07  1.43999650e-04 -4.21351515e-03  1.43999650e-04  5.43338770e-03  1.43999650e-04  1.86764218e-03  1.43999650e-04  1.57813709e-02 
 1.43999825e-04  1.57814514e-02  1.43999825e-04  1.15854291e-02  1.43999825e-04  1.60092165e-07  1.43999825e-04 -4.21347730e-03  1.43999825e-04  5.43340276e-03  1.43999825e-04  1.86764744e-03  1.43999825e-04  1.57814088e-02 
 1.44000000e-04  1.57814893e-02  1.44000000e-04  1.15854624e-02  1.44000000e-04  1.60092556e-07  1.44000000e-04 -4.21343945e-03  1.44000000e-04  5.43341782e-03  1.44000000e-04  1.86765270e-03  1.44000000e-04  1.57814467e-02 
 1.44000035e-04  1.57814969e-02  1.44000035e-04  1.15854691e-02  1.44000035e-04  1.60092634e-07  1.44000035e-04 -4.21343189e-03  1.44000035e-04  5.43342084e-03  1.44000035e-04  1.86765375e-03  1.44000035e-04  1.57814542e-02 
 1.44000105e-04  1.57815120e-02  1.44000105e-04  1.15854824e-02  1.44000105e-04  1.60092791e-07  1.44000105e-04 -4.21341675e-03  1.44000105e-04  5.43342686e-03  1.44000105e-04  1.86765585e-03  1.44000105e-04  1.57814694e-02 
 1.44000245e-04  1.57815423e-02  1.44000245e-04  1.15855091e-02  1.44000245e-04  1.60093098e-07  1.44000245e-04 -4.21338647e-03  1.44000245e-04  5.43343891e-03  1.44000245e-04  1.86766006e-03  1.44000245e-04  1.57814997e-02 
 1.44000525e-04  1.57816030e-02  1.44000525e-04  1.15855625e-02  1.44000525e-04  1.60093714e-07  1.44000525e-04 -4.21332592e-03  1.44000525e-04  5.43346301e-03  1.44000525e-04  1.86766847e-03  1.44000525e-04  1.57815603e-02 
 1.44001085e-04  1.57817242e-02  1.44001085e-04  1.15856691e-02  1.44001085e-04  1.60094958e-07  1.44001085e-04 -4.21320481e-03  1.44001085e-04  5.43351122e-03  1.44001085e-04  1.86768529e-03  1.44001085e-04  1.57816816e-02 
 1.44002205e-04  1.57819667e-02  1.44002205e-04  1.15858825e-02  1.44002205e-04  1.60097436e-07  1.44002205e-04 -4.21296258e-03  1.44002205e-04  5.43360762e-03  1.44002205e-04  1.86771893e-03  1.44002205e-04  1.57819241e-02 
 1.44004445e-04  1.57824517e-02  1.44004445e-04  1.15863093e-02  1.44004445e-04  1.60102394e-07  1.44004445e-04 -4.21247813e-03  1.44004445e-04  5.43380043e-03  1.44004445e-04  1.86778622e-03  1.44004445e-04  1.57824091e-02 
 1.44008925e-04  1.57834217e-02  1.44008925e-04  1.15871628e-02  1.44008925e-04  1.60112309e-07  1.44008925e-04 -4.21150918e-03  1.44008925e-04  5.43418607e-03  1.44008925e-04  1.86792080e-03  1.44008925e-04  1.57833791e-02 
 1.44017885e-04  1.57853620e-02  1.44017885e-04  1.15888700e-02  1.44017885e-04  1.60132142e-07  1.44017885e-04 -4.20957112e-03  1.44017885e-04  5.43495737e-03  1.44017885e-04  1.86818997e-03  1.44017885e-04  1.57853194e-02 
 1.44035805e-04  1.57892431e-02  1.44035805e-04  1.15922846e-02  1.44035805e-04  1.60171815e-07  1.44035805e-04 -4.20569445e-03  1.44035805e-04  5.43650011e-03  1.44035805e-04  1.86872840e-03  1.44035805e-04  1.57892004e-02 
 1.44071645e-04  1.57970068e-02  1.44071645e-04  1.15991153e-02  1.44071645e-04  1.60251172e-07  1.44071645e-04 -4.19793944e-03  1.44071645e-04  5.43958611e-03  1.44071645e-04  1.86980552e-03  1.44071645e-04  1.57969642e-02 
 1.44143325e-04  1.58125394e-02  1.44143325e-04  1.16127823e-02  1.44143325e-04  1.60409945e-07  1.44143325e-04 -4.18242440e-03  1.44143325e-04  5.44576012e-03  1.44143325e-04  1.87196090e-03  1.44143325e-04  1.58124968e-02 
 1.44286685e-04  1.58436255e-02  1.44286685e-04  1.16401389e-02  1.44286685e-04  1.60727717e-07  1.44286685e-04 -4.15137348e-03  1.44286685e-04  5.45811620e-03  1.44286685e-04  1.87627614e-03  1.44286685e-04  1.58435828e-02 
 1.44303707e-04  1.58473185e-02  1.44303707e-04  1.16433891e-02  1.44303707e-04  1.60765468e-07  1.44303707e-04 -4.14768464e-03  1.44303707e-04  5.45958405e-03  1.44303707e-04  1.87678890e-03  1.44303707e-04  1.58472758e-02 
 1.44319984e-04  1.58508503e-02  1.44319984e-04  1.16464974e-02  1.44319984e-04  1.60801571e-07  1.44319984e-04 -4.14415686e-03  1.44319984e-04  5.46098777e-03  1.44319984e-04  1.87727930e-03  1.44319984e-04  1.58508076e-02 
 1.44336060e-04  1.58543388e-02  1.44336060e-04  1.16495677e-02  1.44336060e-04  1.60837232e-07  1.44336060e-04 -4.14067227e-03  1.44336060e-04  5.46237428e-03  1.44336060e-04  1.87776372e-03  1.44336060e-04  1.58542961e-02 
 1.44350653e-04  1.58575059e-02  1.44350653e-04  1.16523552e-02  1.44350653e-04  1.60869606e-07  1.44350653e-04 -4.13750872e-03  1.44350653e-04  5.46363302e-03  1.44350653e-04  1.87820353e-03  1.44350653e-04  1.58574632e-02 
 1.44377584e-04  1.58633516e-02  1.44377584e-04  1.16575001e-02  1.44377584e-04  1.60929361e-07  1.44377584e-04 -4.13166966e-03  1.44377584e-04  5.46595627e-03  1.44377584e-04  1.87901533e-03  1.44377584e-04  1.58633089e-02 
 1.44416606e-04  1.58718238e-02  1.44416606e-04  1.16649570e-02  1.44416606e-04  1.61015963e-07  1.44416606e-04 -4.12320703e-03  1.44416606e-04  5.46932333e-03  1.44416606e-04  1.88019201e-03  1.44416606e-04  1.58717811e-02 
 1.44462147e-04  1.58817138e-02  1.44462147e-04  1.16736621e-02  1.44462147e-04  1.61117061e-07  1.44462147e-04 -4.11332822e-03  1.44462147e-04  5.47325377e-03  1.44462147e-04  1.88156578e-03  1.44462147e-04  1.58816710e-02 
 1.44517587e-04  1.58937577e-02  1.44517587e-04  1.16842637e-02  1.44517587e-04  1.61240177e-07  1.44517587e-04 -4.10129794e-03  1.44517587e-04  5.47804007e-03  1.44517587e-04  1.88323899e-03  1.44517587e-04  1.58937149e-02 
 1.44573697e-04  1.59059518e-02  1.44573697e-04  1.16949980e-02  1.44573697e-04  1.61364827e-07  1.44573697e-04 -4.08911763e-03  1.44573697e-04  5.48288590e-03  1.44573697e-04  1.88493335e-03  1.44573697e-04  1.59059090e-02 
 1.44638752e-04  1.59200956e-02  1.44638752e-04  1.17074494e-02  1.44638752e-04  1.61509409e-07  1.44638752e-04 -4.07498982e-03  1.44638752e-04  5.48850631e-03  1.44638752e-04  1.88689897e-03  1.44638752e-04  1.59200528e-02 
 1.44706123e-04  1.59347494e-02  1.44706123e-04  1.17203504e-02  1.44706123e-04  1.61659203e-07  1.44706123e-04 -4.06035260e-03  1.44706123e-04  5.49432912e-03  1.44706123e-04  1.88893586e-03  1.44706123e-04  1.59347065e-02 
 1.44782824e-04  1.59514404e-02  1.44782824e-04  1.17350461e-02  1.44782824e-04  1.61829824e-07  1.44782824e-04 -4.04368042e-03  1.44782824e-04  5.50096118e-03  1.44782824e-04  1.89125642e-03  1.44782824e-04  1.59513975e-02 
