time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak,Vm_Int,V_Threshold,AP,Spike_Pulse,Peak_Window,Reset_Window,Vm_Display_In,Vm_Ext,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vsel,S0,S1,S2,S3,S4,Vw,Vw_buff,/Vkick,/Adapt_Kick_Drive,/Rising_AP,/AP_Gate,V_Reset_Ref,/Reset_Injection_Drive,/Reset_Gated_Drive,V_Peak_Drive,V_Syn1_Set,V_Syn2_Set,V_Syn3_Set,V_Syn4_Set
9.98e-09,0.177354908,-2.51296208e-06,3.4163283e-07,0.157090328,0.051195089,0.00666055199,0.130131083,0.000418820983,6.10817666e-06,0.00318750473,0.0161951735,0.000125616799,-0.00559404012,6.62660977e-05,7.26938775e-07,0.0763512392,5.43522878e-05,0.157260713,0.0177354883,0.00848134417,0.00444373515,0.00456822774,0.00474265301,0.00892603117,9.0885918e-07,0.051114367,0.0435707786,0.0435728319,0.00041795905,0.0274990296,0.00249722421,0.042529203,0.0353356402,0.0482721745,0.0253041912,0.0253041912,0.0253041912,0.0253041912
9.98408754e-09,0.176546826,-0.000684627593,3.41021336e-07,0.156283626,0.0512157644,0.00664844036,0.12946397,0.000418989466,6.11065565e-06,0.00318880418,0.0162017593,4.96459024e-05,-0.00561175779,6.62922507e-05,-1.51197533e-06,0.0763813213,5.40692148e-05,0.156453133,0.0176546801,0.00848480115,0.00444554664,0.00457008998,0.00474458635,0.0089296694,9.32745117e-07,0.0511350097,0.0435886355,0.0435903855,0.000418130156,0.0275102309,0.0024982415,0.0425463926,0.0353499976,0.0482916511,0.0253144841,0.0253144841,0.0253144841,0.0253144841
9.99226263e-09,0.17483512,-0.00175018493,3.37954702e-07,0.154574845,0.0512563736,0.00659850201,0.12805086,0.000419320086,6.1154756e-06,0.00319138765,0.0162147715,-0.000213359909,-0.00567001373,6.63396022e-05,-1.83547654e-06,0.076438483,5.40294128e-05,0.154742478,0.0174835095,0.00849167251,0.0044491479,0.00457379214,0.00474842986,0.00893690104,9.84307218e-07,0.0511755546,0.043624348,0.0436247577,0.00041847224,0.0275324769,0.00250026204,0.0425802613,0.0353783209,0.0483298563,0.0253348896,0.0253348896,0.0253348896,0.0253348896
9.99390384e-09,0.174477351,-0.00191428433,3.37020342e-07,0.154217687,0.0512643968,0.00658449882,0.127755499,0.000419385413,6.11641519e-06,0.00319190361,0.0162173549,-0.000282286413,-0.00568494991,6.63481316e-05,-1.82369462e-06,0.0764494353,5.40455986e-05,0.154384927,0.0174477326,0.00849304455,0.00444986709,0.00457453148,0.00474919742,0.00893834501,9.94164021e-07,0.0511835652,0.043631516,0.0436315303,0.000418540885,0.0275369157,0.00250066524,0.0425869738,0.0353839359,0.0483373958,0.0253389547,0.0253389547,0.0253389547,0.0253389547
9.99619214e-09,0.173973551,-0.00211415025,3.35517303e-07,0.153714748,0.0512755001,0.00656313338,0.127339581,0.000419475913,6.11770054e-06,0.00319262127,0.0162209373,-0.000384439773,-0.00570670726,6.63592217e-05,-1.84205442e-06,0.07646437,5.40580918e-05,0.153881432,0.0173973526,0.00849495277,0.0044508674,0.00457555982,0.00475026502,0.00894035328,1.00687409e-06,0.0511946511,0.0436415075,0.0436408916,0.00041863656,0.0275430869,0.00250122582,0.0425962796,0.0353917163,0.0483478238,0.0253446023,0.0253446023,0.0253446023,0.0253446023
9.99859071e-09,0.173441349,-0.0022891041,3.3368628e-07,0.153183454,0.0512870305,0.00653881889,0.126900213,0.000419570076,6.11900978e-06,0.00319337125,0.0162246667,-0.000496946418,-0.0057298128,6.63696698e-05,-1.8588e-06,0.0764795894,5.40677944e-05,0.153349552,0.0173441324,0.00849694673,0.00445191273,0.00457663445,0.00475138067,0.00894245178,1.01867759e-06,0.0512061635,0.0436519755,0.0436505989,0.000418736786,0.0275495327,0.00250181138,0.0426059653,0.0353998087,0.0483586452,0.0253504958,0.0253504958,0.0253504958,0.0253504958
1.00012271e-08,0.172853872,-0.00244353255,3.31373103e-07,0.15259698,0.0512995747,0.00651027,0.126415213,0.000419672801,6.12039514e-06,0.00319419289,0.0162287351,-0.000624992251,-0.0057544979,6.63795841e-05,-1.86675283e-06,0.0764957972,5.40795432e-05,0.152762429,0.0172853847,0.00849913091,0.00445305791,0.00457781171,0.00475260287,0.00894475048,1.02944897e-06,0.0512186883,0.0436634727,0.0436611437,0.00041884686,0.0275565901,0.00250245253,0.0426165296,0.035408628,0.0483704086,0.025356942,0.025356942,0.025356942,0.025356942
1.00044259e-08,0.172140731,-0.002582726,3.28150977e-07,0.151885057,0.0513146126,0.00647367545,0.125826468,0.000419796441,6.12198631e-06,0.00319518602,0.0162336286,-0.000784124338,-0.00578186371,6.63891524e-05,-1.86475485e-06,0.0765147291,5.40958901e-05,0.152049717,0.0172140706,0.00850177058,0.00445444204,0.00457923463,0.00475408011,0.00894752855,1.03854189e-06,0.0512337032,0.0436774068,0.0436737636,0.000418980265,0.0275651147,0.00250322701,0.0426292329,0.0354192232,0.0483844973,0.0253647192,0.0253647192,0.0253647192,0.0253647192
1.00081373e-08,0.171316893,-0.00268575982,3.23857986e-07,0.151062626,0.0513318096,0.0064293042,0.125146336,0.000419938632,6.12368649e-06,0.00319633305,0.0162392472,-0.000971257108,-0.00580793744,6.63965294e-05,-1.85002727e-06,0.0765356898,5.41169035e-05,0.151226374,0.0171316868,0.00850481878,0.0044560406,0.00458087799,0.00475578619,0.00895073657,1.0420493e-06,0.0512508744,0.0436935435,0.0436881699,0.000419134783,0.0275749522,0.00250412085,0.0426438142,0.0354313713,0.0484005902,0.0253736815,0.0253736815,0.0253736815,0.0253736815
1.00121995e-08,0.170423939,-0.00273658107,3.18503263e-07,0.150171196,0.0513503256,0.00637923312,0.124409144,0.000420092855,6.12533606e-06,0.00319758208,0.0162453247,-0.00117651232,-0.00582715753,6.63996142e-05,-1.82212395e-06,0.0765574053,5.41417075e-05,0.150333954,0.0170423915,0.00850813739,0.00445778122,0.00458266739,0.0047576439,0.00895422918,1.0348019e-06,0.051269363,0.0437111557,0.0437036545,0.00041930351,0.0275856546,0.00250509334,0.0426595815,0.0354444905,0.0484178942,0.0253834162,0.0253834162,0.0253834162,0.0253834162
1.00165853e-08,0.169474395,-0.00273067222,3.11991384e-07,0.149223273,0.0513699621,0.00632426508,0.123625233,0.000420257881,6.12682803e-06,0.00319892322,0.0162518027,-0.0013961834,-0.00583487962,6.63966566e-05,-1.78171865e-06,0.0765794334,5.4170018e-05,0.149384978,0.016947437,0.00851169996,0.0044596501,0.00458458864,0.00475963847,0.00895797853,1.01052178e-06,0.051288971,0.0437300957,0.043720053,0.000419485122,0.0275971345,0.00250613658,0.0426763829,0.0354584499,0.0484362181,0.02539384,0.02539384,0.02539384,0.02539384
1.00210572e-08,0.168525345,-0.002671586,3.0461857e-07,0.148275843,0.0513896109,0.00626798602,0.122841732,0.00042042472,6.12799458e-06,0.00320028288,0.0162583199,-0.00161613743,-0.00582761972,6.63865325e-05,-1.73261684e-06,0.0766004073,5.42000298e-05,0.148436495,0.0168525321,0.00851531093,0.00446154467,0.00458653632,0.00476166049,0.00896177882,9.63985171e-07,0.0513085922,0.0437493054,0.0437364469,0.000419669598,0.0276087607,0.00250719322,0.0426932809,0.0354724676,0.0484545245,0.0254043775,0.0254043775,0.0254043775,0.0254043775
1.0026047e-08,0.167492492,-0.00255611446,2.95585361e-07,0.147244753,0.0514111008,0.00620563688,0.121989048,0.00042060937,6.12881435e-06,0.00320179093,0.0162654893,-0.00185494807,-0.00580153524,6.63663877e-05,-1.67152312e-06,0.0766220823,5.4234387e-05,0.147404257,0.0167492468,0.00851931504,0.00446364589,0.00458869644,0.00476390303,0.00896599287,8.80170252e-07,0.0513300528,0.0437705878,0.0437543739,0.000419874464,0.0276216414,0.00250836398,0.0427118647,0.0354878573,0.0484745117,0.0254160295,0.0254160295,0.0254160295,0.0254160295
1.00317207e-08,0.166354481,-0.00237745506,2.84379073e-07,0.146108685,0.0514349951,0.00613603398,0.121049552,0.000420817625,6.12904953e-06,0.00320349439,0.0162735135,-0.00211628169,-0.00575132699,6.6331811e-05,-1.59712749e-06,0.0766445824,5.42740658e-05,0.146266925,0.0166354457,0.0085238368,0.00446601921,0.00459113629,0.00476643599,0.00897075171,7.3523132e-07,0.0513539156,0.0437945472,0.0437743254,0.000420105972,0.027636173,0.00250968495,0.0427326585,0.0355050431,0.0484966915,0.0254291467,0.0254291467,0.0254291467,0.0254291467
1.003827e-08,0.16509143,-0.00212800448,2.70357235e-07,0.14484779,0.0514618859,0.00605811909,0.120006832,0.000421056058,6.12828859e-06,0.00320544632,0.0162826127,-0.00240273118,-0.00567318849,6.62762469e-05,-1.50803967e-06,0.0766678233,5.43201558e-05,0.145004626,0.0165091407,0.00852901661,0.00446873852,0.00459393183,0.00476933819,0.0089762031,4.88808159e-07,0.0513807727,0.0438218161,0.0437968398,0.000420371032,0.0276528011,0.0025111967,0.0427562308,0.035524481,0.0485215957,0.0254441198,0.0254441198,0.0254441198,0.0254441198
1.00443095e-08,0.163975716,-0.00187128854,2.56536067e-07,0.14373398,0.0514860513,0.00598901427,0.11908575,0.000421274307,6.12651365e-06,0.00320723314,0.0162908541,-0.0026513873,-0.00559050658,6.62101725e-05,-1.42486196e-06,0.0766867637,5.43626117e-05,0.143889577,0.0163975692,0.00853375685,0.0044712276,0.0045964907,0.00477199469,0.00898119187,1.74043834e-07,0.0514049091,0.0438465274,0.0438171651,0.000420613158,0.0276680012,0.00251257879,0.0427775746,0.0355420396,0.0485439226,0.0254577734,0.0254577734,0.0254577734,0.0254577734
1.00504686e-08,0.162886305,-0.00159528407,2.41709612e-07,0.142646429,0.051510096,0.00592155516,0.118186387,0.000421495498,6.12355619e-06,0.00320904288,0.0162991169,-0.00288892067,-0.00550581868,6.61283607e-05,-1.34095188e-06,0.0767037269,5.44055735e-05,0.142800815,0.0162886282,0.00853855654,0.00447374842,0.0045990822,0.00477468506,0.00898624319,-2.46210438e-07,0.0514289264,0.0438712285,0.0438375186,0.000420857571,0.0276833757,0.00251397693,0.0427989684,0.0355595986,0.0485660863,0.0254715515,0.0254715515,0.0254715515,0.0254715515
1.00572065e-08,0.161749726,-0.0012879158,2.24821555e-07,0.14151179,0.0515357376,0.00585144741,0.11724809,0.000421736105,6.11890669e-06,0.00321100887,0.0163079993,-0.00312968658,-0.00542485671,6.60226836e-05,-1.25096838e-06,0.0767196958,5.44520574e-05,0.141664913,0.0161749703,0.00854376913,0.00447648669,0.00460189725,0.00477760749,0.00899172907,-8.35006087e-07,0.0514545405,0.0438975913,0.0438594191,0.000421121797,0.0277000548,0.00251549391,0.0428219602,0.0355784237,0.0485896638,0.0254864627,0.0254864627,0.0254864627,0.0254864627
1.00637342e-08,0.160702132,-0.000992610902,2.07960658e-07,0.140465985,0.0515599495,0.0057872924,0.116383258,0.000421968051,6.11292784e-06,0.00321290047,0.0163164556,-0.00334366851,-0.00536805659,6.59048488e-05,-1.16662928e-06,0.0767327133,5.44964377e-05,0.140617943,0.0160702109,0.00854878305,0.00447912115,0.00460460559,0.00478041914,0.00899700587,-1.54617323e-06,0.0514787279,0.0439224024,0.043880336,0.000421374441,0.0277160808,0.0025169517,0.0428438433,0.0355962964,0.0486118701,0.0255007555,0.0255007555,0.0255007555,0.0255007555
1.00692924e-08,0.159850431,-0.0007473187,1.93332806e-07,0.139615738,0.0515800967,0.00573560912,0.115680148,0.000422164769,6.10665973e-06,0.00321450139,0.016323545,-0.00351083409,-0.00534180071,6.57930981e-05,-1.09727043e-06,0.0767419817,5.45336808e-05,0.13976675,0.0159850408,0.00855302539,0.00448135063,0.00460689758,0.00478279856,0.00900147063,-2.26817246e-06,0.0514988559,0.0439429151,0.043897955,0.000421586842,0.0277296276,0.00251818413,0.0428621847,0.035611243,0.0486303055,0.0255128113,0.0255128113,0.0255128113,0.0255128113
1.00744753e-08,0.159088517,-0.000526224697,1.79558359e-07,0.138855125,0.0515985117,0.00568984632,0.115051164,0.00042234765,6.09982218e-06,0.0032159865,0.0163300677,-0.00365425306,-0.00533814987,6.5679943e-05,-1.03473582e-06,0.076749189,5.45679452e-05,0.13900529,0.0159088494,0.00855695999,0.00448341871,0.00460902367,0.00478500574,0.00900561152,-3.04256375e-06,0.0515172543,0.0439615011,0.0439142581,0.000421782572,0.0277421814,0.00251932633,0.0428790564,0.0356249647,0.0486471212,0.0255239626,0.0255239626,0.0255239626,0.0255239626
1.00796463e-08,0.158358319,-0.000314657639,1.65766403e-07,0.138126173,0.0516165412,0.00564650312,0.114448366,0.00042252965,6.09204003e-06,0.0032174611,0.0163364941,-0.00378540255,-0.00535493471,6.55589498e-05,-9.74477364e-07,0.0767550606,5.46016789e-05,0.138275528,0.0158358296,0.00856086593,0.00448547204,0.00461113459,0.00478719716,0.00900972224,-3.91530985e-06,0.0515352684,0.0439794983,0.043930429,0.000421975559,0.027754634,0.00252045946,0.0428956759,0.0356384561,0.0486635524,0.0255350046,0.0255350046,0.0255350046,0.0255350046
1.00856508e-08,0.157546494,-8.17863947e-05,1.49790402e-07,0.137315735,0.0516370655,0.00559902776,0.113778187,0.000422740492,6.08180676e-06,0.0032191649,0.016343859,-0.00392283192,-0.00539775849,6.5409015e-05,-9.07205006e-07,0.076760304,5.46402858e-05,0.137464189,0.0157546471,0.008565378,0.00448784439,0.00461357348,0.00478972907,0.00901447088,-5.05579227e-06,0.0515557761,0.0439996873,0.0439491187,0.000422196743,0.0277690074,0.00252176751,0.0429147185,0.0356538836,0.0486822177,0.0255477265,0.0255477265,0.0255477265,0.0255477265
1.00910626e-08,0.156846812,0.000115499205,1.35507513e-07,0.136617249,0.0516551993,0.00555882221,0.113200588,0.000422930119,6.07149908e-06,0.00322069297,0.0163504106,-0.00403312351,-0.00545398559,6.52658051e-05,-8.4901819e-07,0.0767636427,5.46745724e-05,0.136764926,0.015684679,0.00856942385,0.00448997195,0.00461576072,0.00479199971,0.00901872884,-6.20002144e-06,0.0515738962,0.0440172169,0.0439659044,0.000422393398,0.0277818852,0.00252293959,0.0429316547,0.035667577,0.0486986738,0.0255591039,0.0255591039,0.0255591039,0.0255591039
1.0096578e-08,0.156163694,0.000303746658,1.2114274e-07,0.135935297,0.0516733398,0.00552031487,0.112636667,0.000423123035,6.05996403e-06,0.00322224329,0.0163570071,-0.00413242632,-0.00552303538,6.51126158e-05,-7.92045478e-07,0.0767657551,5.47090331e-05,0.136082217,0.0156163672,0.00857352777,0.00449213036,0.00461797968,0.00479430328,0.00902304792,-7.47705024e-06,0.0515920239,0.0440344264,0.0439829726,0.000422591205,0.027794938,0.00252412774,0.0429487034,0.0356813353,0.0487151026,0.0255706162,0.0255706162,0.0255706162,0.0255706162
1.01033413e-08,0.155365414,0.000516537823,1.03904991e-07,0.135138381,0.0516951377,0.00547641137,0.111977682,0.000423359193,6.04446105e-06,0.00322413518,0.0163649902,-0.00423638695,-0.00561392908,6.49157821e-05,-7.25281982e-07,0.0767666607,5.47506508e-05,0.135284416,0.0155365392,0.00857853481,0.00449476419,0.00462068739,0.00479711424,0.00902831747,-9.18815543e-06,0.0516138075,0.0440546321,0.0440038711,0.000422830225,0.0278108503,0.00252557635,0.0429693315,0.0356979474,0.0487347992,0.0255846246,0.0255846246,0.0255846246,0.0255846246
1.01112586e-08,0.154483304,0.000740304588,8.44137631e-08,0.134257778,0.0517200609,0.00542952628,0.111249503,0.00042363514,6.02453561e-06,0.00322633766,0.0163741949,-0.0043335692,-0.00571357535,6.46742852e-05,-6.51285934e-07,0.0767654978,5.47985125e-05,0.134402835,0.0154483282,0.00858436243,0.00449783021,0.00462383943,0.00480038646,0.00903445062,-1.13761194e-05,0.0516387156,0.0440770643,0.044028311,0.000423105226,0.0278293531,0.00252726103,0.0429931096,0.0357170499,0.0487572601,0.0256008787,0.0256008787,0.0256008787,0.0256008787
1.01171371e-08,0.153863284,0.000888909259,7.05088485e-08,0.133638818,0.0517381698,0.0053977812,0.110737684,0.000423839705,6.00858655e-06,0.00322796487,0.0163809355,-0.00438888367,-0.00577465992,6.44881078e-05,-5.991865e-07,0.0767631598,5.48334684e-05,0.133783189,0.0153863262,0.00858866693,0.00450009527,0.00462616804,0.00480280385,0.00903898079,-1.31158984e-05,0.0516568146,0.0440929015,0.0440464459,0.000423306183,0.0278430082,0.0025285045,0.0430105181,0.0357310037,0.0487735396,0.0256128509,0.0256128509,0.0256128509,0.0256128509
